Area,X,Y
44,171.955,163.636
72,264.903,169.347
50,237.880,270.920
30,310.867,283.133
37,175.122,324.716
41,272.378,324.817
26,276.115,353.654
79,445.082,368.652
64,240.266,398.391
82,468.537,413.195
43,415.640,497.174
