Area,X,Y
67,222.201,167.097
32,286.812,168.312
13,339.500,178.808
56,340.857,219.911
26,354.000,227.500
72,220.139,284.514
79,433.044,303.614
69,437.138,414.877
51,282.539,418.716
78,354.590,425.026
33,318.682,428.712
