Area,X,Y
3,318.167,242.833
46,485.522,255.326
45,231.989,324.589
8,331.625,325.625
2,326.000,326.500
29,171.017,334.603
63,478.722,336.738
50,212.880,360.080
53,392.877,395.123
80,350.000,413.500
48,301.271,415.021
