Area,X,Y
47,291.521,185.926
63,269.389,192.151
49,384.724,192.235
50,414.060,196.740
49,262.888,236.071
78,418.410,251.679
44,395.500,260.000
51,174.696,265.951
47,447.330,270.798
3,433.167,292.167
67,223.784,300.604
8,410.500,311.000
80,456.262,324.462
54,227.333,333.222
72,426.958,367.681
42,243.548,382.881
23,336.543,400.109
5,250.900,400.700
28,262.857,405.143
67,336.634,409.993
12,386.167,406.750
67,278.291,436.455
31,379.048,435.081
58,263.310,438.569
17,405.382,445.029
