Area,X,Y
71,392.148,155.599
63,445.659,174.675
43,333.477,181.081
85,312.265,215.382
41,383.280,231.427
16,394.125,240.750
40,440.375,241.725
46,412.239,262.109
79,461.057,350.690
2,234.500,355.000
23,456.413,399.935
49,411.031,420.010
66,219.530,441.106
71,280.190,460.106
54,341.870,461.056
66,370.379,467.682
