Area,X,Y
10,298.500,206.000
91,378.302,214.016
34,350.676,217.941
51,225.598,268.186
48,415.875,270.438
17,227.088,279.618
39,274.167,298.808
73,471.884,326.363
42,450.595,340.500
32,195.281,354.625
66,222.348,362.545
48,184.375,367.688
3,238.833,373.167
79,224.829,401.791
20,400.850,400.900
129,332.779,438.190
45,223.878,446.856
85,243.065,448.641
