Area,X,Y
88,223.080,170.352
76,289.276,203.197
88,316.091,228.739
74,187.514,281.081
42,374.619,288.381
20,364.400,292.450
24,225.625,295.167
16,240.000,319.500
73,391.500,323.199
19,350.342,321.658
38,198.711,347.342
66,195.652,369.455
85,409.806,383.088
34,201.618,417.912
18,377.333,421.222
19,363.289,424.868
18,354.444,425.611
4,327.750,428.500
31,165.952,443.500
37,195.473,452.473
