Area,X,Y
36,376.194,173.056
38,368.921,183.342
63,312.341,208.484
64,351.484,213.641
33,282.409,215.015
48,396.646,236.646
33,288.621,251.379
31,270.081,288.952
61,374.648,295.975
19,278.132,297.289
58,267.414,302.241
14,406.214,306.000
8,244.750,383.125
8,173.500,395.000
5,315.900,399.300
26,297.154,403.154
46,312.978,416.609
75,253.340,420.367
52,415.981,419.038
77,353.201,436.435
45,205.633,438.211
71,266.430,445.401
31,351.984,472.726
83,312.247,480.729
