Area,X,Y
83,367.355,195.717
67,385.590,221.425
65,343.531,221.638
88,290.239,228.398
62,419.548,256.371
66,348.227,283.909
73,449.568,347.637
68,412.368,396.382
109,202.408,484.839
81,255.241,486.340
72,331.514,486.278
