Area,X,Y
2,309.500,165.000
74,238.757,183.270
87,341.902,189.408
39,415.090,224.500
76,222.237,232.105
119,351.912,248.693
26,306.500,279.000
38,210.263,283.947
7,434.643,286.071
29,410.397,292.155
82,221.793,300.573
31,417.952,297.081
45,454.078,309.700
23,188.717,358.413
12,247.667,362.417
70,446.671,378.514
62,480.677,381.355
42,280.452,411.048
69,284.167,427.210
96,419.604,443.333
77,257.357,445.474
15,372.900,457.900
66,330.591,465.985
66,434.773,473.727
36,304.472,476.583
