Area,X,Y
82,273.061,163.524
74,337.135,185.446
76,168.947,201.118
1,212.500,203.500
9,299.500,206.500
69,333.601,225.514
54,372.963,284.407
96,409.344,324.521
11,149.409,339.864
55,388.518,343.482
61,464.303,369.730
20,277.650,368.800
69,162.920,397.572
43,276.779,396.430
51,230.265,405.265
40,201.900,408.675
50,321.200,417.660
64,338.094,428.406
45,195.256,457.967
