Area,X,Y
43,240.523,148.919
39,363.859,202.526
61,253.189,206.041
58,201.397,225.724
22,281.591,230.409
51,353.657,243.069
58,168.741,257.948
47,392.840,258.904
46,417.022,297.717
23,453.109,328.543
71,185.993,337.627
55,453.718,385.118
80,470.938,386.775
17,399.088,424.618
55,274.664,447.664
59,369.873,477.754
5,394.300,480.900
