Area,X,Y
63,297.500,250.786
48,342.500,267.000
32,389.875,295.344
15,223.100,311.900
1,346.500,356.500
75,456.380,361.740
42,207.476,369.833
71,455.232,390.317
4,231.000,403.000
40,437.475,413.825
