Area,X,Y
48,403.896,170.958
65,412.377,180.838
56,244.161,252.554
77,439.188,273.409
4,272.000,282.000
26,289.000,322.500
20,176.400,324.450
55,461.955,339.518
76,158.566,350.513
47,218.840,366.904
24,397.458,369.333
22,206.773,383.455
1,318.500,398.500
69,234.543,405.254
35,188.757,429.757
