Area,X,Y
29,256.431,254.914
37,276.473,263.257
33,168.924,269.076
35,280.014,271.814
16,215.812,294.000
17,251.912,305.618
15,529.033,313.367
69,258.790,316.862
46,547.652,346.065
30,537.333,352.000
24,465.708,413.667
64,514.109,418.656
