Area,X,Y
43,395.849,202.640
45,288.011,207.767
69,278.906,216.659
50,390.940,218.800
39,459.397,249.808
26,428.192,267.269
60,445.683,299.683
1,424.500,349.500
58,217.948,373.517
77,258.084,381.084
30,289.767,382.200
45,366.856,433.544
