Area,X,Y
92,234.576,210.228
39,264.038,220.423
67,364.425,246.933
75,201.780,265.700
56,423.268,297.018
2,444.500,310.000
3,444.167,312.833
32,401.312,330.688
4,396.000,336.000
78,216.167,371.436
37,382.257,371.743
31,272.952,409.242
4,394.500,432.000
36,329.056,439.333
46,321.609,469.130
