Area,X,Y
66,238.227,196.545
79,329.272,248.462
39,273.449,268.064
13,250.731,304.654
7,427.643,325.214
61,410.500,353.926
57,404.798,405.746
65,198.654,411.377
48,222.229,412.875
34,387.647,421.412
75,273.500,453.260
