Area,X,Y
46,338.478,180.217
36,434.861,192.806
82,341.366,234.500
96,398.844,237.750
7,319.071,234.214
26,367.615,240.192
32,401.125,329.344
29,235.948,340.914
24,392.625,378.167
44,227.818,410.432
29,195.086,411.776
61,254.090,449.434
69,370.514,463.355
20,396.550,495.400
62,334.871,501.565
