Area,X,Y
27,400.611,242.019
72,341.472,248.722
57,276.728,251.184
56,429.000,262.054
90,440.922,305.522
11,238.955,338.136
40,413.825,344.475
16,401.500,379.000
56,240.750,395.339
68,257.662,399.779
7,423.214,408.500
58,357.069,414.569
73,436.349,424.075
17,319.853,429.500
