Area,X,Y
61,328.336,230.762
66,245.561,278.470
11,437.409,284.136
68,246.676,299.176
40,412.175,313.475
11,258.773,319.045
19,246.342,329.658
12,433.667,355.500
31,307.758,393.145
41,260.500,398.500
