Area,X,Y
60,373.767,183.300
76,304.618,212.645
62,332.048,211.871
31,360.048,210.081
49,379.153,214.765
39,283.244,230.423
6,225.333,248.833
28,237.893,255.464
30,248.167,279.300
68,190.456,323.029
22,228.500,328.227
53,154.858,343.972
49,194.602,351.112
45,229.433,373.056
37,416.635,373.554
51,266.951,388.873
31,236.855,395.565
44,395.000,421.000
86,261.616,429.849
54,386.537,437.222
47,280.436,459.202
54,234.426,473.481
51,293.559,499.304
