Area,X,Y
36,425.167,229.306
26,341.000,233.000
37,333.905,243.527
10,410.400,258.500
31,196.919,286.048
26,438.500,326.000
35,440.386,353.614
1,440.500,410.500
2,419.500,421.000
40,338.225,443.575
30,251.867,472.133
23,345.239,491.413
37,314.959,497.581
20,302.950,500.050
