Area,X,Y
55,376.991,180.918
66,394.470,212.091
41,279.500,216.744
3,447.833,259.167
35,343.157,275.557
71,403.725,297.866
69,363.167,304.341
40,334.325,308.550
15,351.900,334.100
21,366.881,345.500
50,224.000,356.240
26,252.500,361.000
80,236.812,374.788
81,318.389,401.710
82,363.012,403.244
25,347.100,404.540
