Area,X,Y
67,359.948,223.306
78,319.282,233.872
2,384.500,239.000
20,351.250,245.250
70,257.314,252.843
84,473.155,284.869
46,511.435,298.391
73,453.801,303.336
58,215.655,311.172
42,133.310,336.810
97,214.500,367.531
80,231.238,388.837
