Area,X,Y
81,278.117,115.463
83,320.476,124.488
79,383.449,218.222
36,208.417,237.472
54,221.519,256.630
33,424.318,327.227
70,267.357,422.629
19,402.342,429.658
7,320.929,502.786
53,357.160,509.538
75,309.660,522.407
1,228.500,543.500
