Area,X,Y
67,314.575,192.112
21,219.500,195.500
44,257.523,203.886
37,319.554,222.068
38,332.605,234.711
49,379.949,237.439
54,181.889,269.889
40,178.300,290.575
24,392.500,294.208
53,446.292,369.047
42,224.548,380.048
54,269.870,403.222
81,348.241,410.204
67,299.754,413.157
23,375.543,410.848
56,270.411,463.339
