Area,X,Y
72,422.306,119.264
63,378.500,131.563
36,402.750,159.222
61,377.828,174.582
44,251.568,182.455
26,321.962,194.692
96,256.094,204.104
50,370.380,242.180
1,224.500,311.500
26,194.923,400.654
51,182.069,436.971
16,209.000,461.500
83,252.355,473.873
58,296.397,480.414
14,239.429,484.357
3,257.167,483.167
82,208.610,495.378
69,179.225,503.993
