Area,X,Y
78,333.269,150.987
54,319.889,179.481
81,447.068,267.327
62,255.129,300.387
41,475.256,303.500
89,256.028,320.185
3,302.500,325.500
47,159.223,352.947
63,435.056,375.754
14,390.000,376.786
48,439.500,393.000
21,470.405,395.452
108,228.093,419.074
49,289.031,419.255
47,301.840,423.011
73,342.514,430.801
56,379.804,429.375
61,235.975,440.402
18,254.611,449.944
