Area,X,Y
6,235.667,200.333
90,275.200,210.956
31,386.242,213.887
40,191.275,257.675
43,223.105,272.570
58,180.362,306.638
74,252.216,313.216
48,222.229,315.875
44,230.386,329.295
55,464.664,335.591
4,284.000,339.000
51,259.186,385.755
77,306.643,406.877
83,413.717,418.054
56,345.411,422.571
