Area,X,Y
55,263.536,176.700
74,303.257,198.162
77,324.552,216.019
81,379.265,232.562
84,253.476,232.595
77,394.461,298.851
46,189.761,317.174
20,470.050,345.350
63,179.754,367.579
60,402.417,424.600
82,202.329,449.915
65,216.115,474.838
76,403.079,477.421
