Area,X,Y
48,263.750,232.354
33,238.864,236.106
57,288.219,238.219
72,358.931,252.389
1,374.500,256.500
13,398.885,292.269
47,431.649,323.032
34,393.559,333.824
37,404.041,341.419
41,353.476,347.378
32,227.000,365.000
52,238.269,377.346
13,376.115,382.115
21,425.595,387.071
64,395.234,414.625
40,363.825,437.475
