Area,X,Y
90,357.444,147.078
77,451.240,192.474
35,393.100,196.814
47,229.160,258.691
6,338.000,257.500
59,423.551,268.178
65,232.100,277.654
37,435.500,289.500
52,192.365,306.038
23,391.674,320.500
39,412.756,340.756
66,348.697,394.212
64,370.766,394.172
92,322.533,397.783
59,298.822,400.314
21,268.500,403.500
63,355.500,435.786
60,277.900,438.433
