Area,X,Y
29,372.845,191.224
9,327.611,201.833
30,320.800,243.433
32,434.562,255.062
32,322.781,278.312
39,437.372,288.628
31,241.500,332.500
4,384.000,336.000
1,323.500,364.500
57,438.132,370.798
14,311.429,389.357
31,194.242,391.855
