Area,X,Y
59,359.720,243.534
83,293.849,246.078
30,295.500,264.000
46,395.457,267.370
70,394.671,282.314
47,425.032,284.245
36,300.111,293.639
10,371.300,301.500
91,213.335,308.544
60,276.067,320.917
60,257.817,334.517
48,437.208,334.312
51,396.324,433.598
86,359.302,444.198
14,332.786,443.000
