Area,X,Y
108,390.028,212.583
23,233.413,230.717
65,424.377,260.700
45,283.633,259.878
46,195.152,272.565
29,250.569,281.121
78,554.103,301.885
16,573.875,323.938
109,162.372,338.317
99,485.641,341.530
34,166.618,348.441
87,493.270,359.925
95,451.879,361.816
16,272.250,363.875
15,334.700,372.300
105,166.586,389.252
33,115.379,403.621
59,582.636,415.568
70,323.286,421.143
80,247.988,439.438
