Area,X,Y
19,305.658,210.342
47,253.564,216.926
82,333.780,256.817
77,216.305,288.201
25,228.060,286.340
53,405.915,300.236
67,383.410,330.485
51,234.167,351.853
50,218.900,379.800
36,256.000,384.500
41,376.354,387.280
18,410.222,396.611
40,351.800,398.675
40,347.425,408.550
8,414.375,408.250
66,369.470,418.742
59,295.178,455.805
