Area,X,Y
49,406.745,185.133
65,383.654,201.731
48,266.229,204.625
2,289.000,207.500
41,343.427,212.037
39,308.038,215.423
1,255.500,238.500
53,246.934,249.028
69,398.065,370.268
36,223.111,380.361
36,248.528,385.250
39,298.372,453.859
