Area,X,Y
52,299.212,175.904
68,280.588,183.191
42,413.048,248.619
22,394.636,254.500
91,209.698,306.621
31,416.919,309.952
76,259.382,323.382
35,266.386,332.614
70,424.586,394.971
51,319.069,397.657
61,292.369,401.254
82,343.146,437.500
