Area,X,Y
32,237.000,160.000
53,284.443,187.632
125,304.148,222.228
75,422.340,226.313
64,253.359,231.625
74,422.811,252.892
11,217.136,257.955
1,335.500,270.500
25,379.460,275.420
34,447.118,287.353
1,405.500,311.500
58,408.121,333.155
47,358.798,350.564
44,382.136,367.545
22,393.227,367.000
26,355.846,402.846
7,201.214,417.214
38,388.342,417.289
5,370.700,419.700
26,355.000,421.500
97,336.510,453.335
14,209.000,450.214
35,352.500,460.329
86,324.814,467.302
49,386.153,490.847
