Area,X,Y
26,181.769,119.923
81,295.414,150.006
51,305.618,150.833
63,191.008,153.754
58,350.086,170.603
72,231.486,196.986
84,190.500,208.762
35,426.300,208.586
36,448.556,217.694
35,199.357,257.329
23,394.326,363.500
76,255.224,370.868
91,352.500,443.918
67,378.828,446.052
7,391.643,480.786
