Area,X,Y
45,331.589,180.211
23,322.674,198.500
15,304.633,217.967
56,365.750,225.714
26,296.577,230.731
13,382.731,231.654
16,394.750,237.625
7,290.071,262.214
17,397.265,344.735
48,297.542,359.354
43,359.384,378.174
50,311.080,419.200
