Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,34.03918449643248,35.808730722448836,36.05493026579967,38.27940044897796,30.89765668616616,17.0,0.0,0.0,C10,0.347
55056.0,28,38.92348033665694,41.95630917623151,42.408391325267466,49.33412714172205,43.93940304053042,14.0,0.0,0.0,C10,0.186
94739.0,14,39.8502632858558,39.16430828012974,38.73595873261935,42.70589224335303,38.87563123828769,22.0,0.0,0.0,C10,0.221
79842.0,35,57.531173921162406,59.99887142103805,60.260451266422834,64.99540676845314,79.50184027032708,10.0,0.0,0.0,C10,0.365
51296.0,9,47.26016137899613,45.315208321482125,46.024813794991424,33.166871435050105,33.15842301455944,11.0,0.0,0.0,C10,0.921
46761.0,12,40.66473860879349,42.9718325178628,42.44695728241319,47.592488634053375,36.62476875336349,11.0,0.0,0.0,C10,0.265
37212.0,31,42.464429885080435,46.0881588922405,46.617542689572296,49.598478339307775,38.9632520385596,9.0,0.0,0.0,C10,0.367
43310.0,32,67.24594153894284,74.8237015083951,71.00950945029516,66.11532351860733,37.76096688643302,5.0,0.0,0.0,C10,0.593
46165.0,15,59.96998425659135,53.84682000360097,54.09054358815099,45.67040041221551,66.45044757380057,8.0,0.0,0.0,C10,0.745
101933.0,13,52.826835950400245,47.534926934988974,46.968443261064,49.95479936669833,48.074064816872216,17.0,0.0,0.0,C10,0.331
58684.0,36,60.7753305120076,63.4381854195743,64.32276585927656,61.14354516588818,66.94691324951327,7.0,0.0,0.0,C10,0.576
23479.0,10,51.69055780046354,53.74657533680906,53.402429393752534,46.87587004954991,53.97639446444519,5.0,0.0,0.0,C10,0.66
32743.0,33,69.5994809389939,64.30244427089946,66.08901614255572,59.762080423255796,81.78710771381611,5.0,0.0,0.0,C10,0.614
37128.0,17,26.605986633078334,27.09784763049323,26.99187175510522,29.571534214066908,27.492525556485162,19.0,0.0,0.0,C10,0.246
66492.0,8,40.063263283574884,40.038609032249205,39.799934347423815,43.59729665870748,39.05389155605044,17.0,0.0,0.0,C10,0.282
96096.0,19,36.324138070913754,37.266003719299654,37.23562024938702,42.39241157324724,29.3528382054068,24.0,0.0,0.0,C10,0.112
46335.0,20,36.504211513787645,37.78669007315153,37.137802060829856,29.00754209767147,31.165399962657354,14.0,0.0,0.0,C10,0.9
42396.0,37,39.36058680740788,37.67592042083899,38.062980774563115,34.88770999695022,45.62455518280642,13.0,0.0,0.0,C10,0.684
79150.0,29,74.87271544061079,82.70732782757271,83.17170061434959,86.47547591048908,72.84724585893436,6.0,0.0,0.0,C10,0.445
74673.0,24,38.50443240272485,40.19516397038119,40.31807406455232,42.20516251647334,28.59517090617292,18.0,0.0,0.0,C10,0.378
44421.0,22,46.4445053405159,43.33935919707041,43.873133435082785,44.51481588068407,34.567563329328294,11.0,0.0,1.0,C10,0.483
37164.0,35,38.825018139546174,42.62892909885906,41.28191128845217,41.789195694754774,43.49346051198724,10.0,0.0,1.0,C10,0.483
42371.0,28,35.84450023251466,37.62188617417307,38.277765878573845,48.323796914207,18.854566314940357,13.0,0.0,1.0,C10,0.079
43446.0,6,40.74526820205008,42.708318369858404,42.718972231710346,39.15496963704857,42.92306254559287,11.0,0.0,1.0,C10,0.652
70945.0,19,35.374847310360714,35.35458235175621,35.43628073407311,45.17651216400624,30.99087583715623,21.0,0.0,1.0,C10,0.014
41366.0,17,36.507049345800716,39.98924688231457,39.17505816546174,31.52780854630139,43.29247101232418,12.0,0.0,1.0,C10,0.845
36746.0,13,26.817274690892287,28.124625520172884,27.526603260729157,28.2413106350478,27.97877681103002,18.0,0.0,1.0,C10,0.417
33680.0,16,41.503182419521906,41.69835305946768,42.28205179432131,47.15844871496831,29.75695329858736,10.0,0.0,1.0,C10,0.291
15748.0,25,98.26622887295932,85.46662917021156,80.53481013952374,99.38558548074543,45.362484347158386,3.0,0.0,1.0,C10,0.287
56112.0,9,38.12875962813577,38.95219851255909,39.28399046477707,42.45759540153028,24.637340670436895,15.0,0.0,1.0,C10,0.313
78179.0,12,37.2095137925227,35.48575863180391,35.608423755953,34.456310137067405,24.86023822008393,23.0,0.0,1.0,C10,0.601
52815.0,30,28.943439179001587,29.142128411523164,28.447361573779578,26.658272087811195,29.183462883807902,24.0,0.0,1.0,C10,0.669
25718.0,21,33.493717529822426,34.988846963733714,34.65261051425093,44.84876884351268,39.293403365066425,10.0,0.0,1.0,C10,0.087
33019.0,29,46.72410294766869,44.348121854683825,42.30574200336314,35.89603937642379,42.10625106496845,9.0,0.0,1.0,C10,0.738
39799.0,36,40.47768951453274,39.63638407928096,39.81920754303317,34.94229198300342,37.3143361430927,11.0,0.0,1.0,C10,0.732
18301.0,24,28.93794693155984,27.072250348079624,27.844491499763848,26.61406631039534,22.24377904358691,12.0,0.0,1.0,C10,0.583
17553.0,27,75.30139103135306,63.213339489212714,65.69085946348494,56.01110491313167,31.718658907375634,4.0,0.0,1.0,C10,0.659
44988.0,32,37.88660910104702,37.74822930461287,36.11381594677086,44.2527874527817,47.878191096276474,14.0,0.0,1.0,C10,0.117
57083.0,33,40.81787260872068,39.78571060053329,39.56044870131741,44.878844824584576,24.821539530179805,15.0,0.0,1.0,C10,0.204
44668.0,8,44.32879410022453,46.182276115855764,45.502463717998914,55.56384635519329,41.32489123589695,10.0,0.0,1.0,C10,0.132
