Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,39.131429807922714,37.253914216059265,35.572059203326276,38.27940044897796,30.38564950636309,17.0,0.0,0.0,C13,0.312
55056.0,28,42.67652500411292,42.29281898829765,42.1338609966648,49.33412714172205,37.60762467110295,14.0,0.0,0.0,C13,0.183
94739.0,14,36.22094315246552,39.284924468839634,38.720064813820585,42.70589224335303,48.550667409179205,22.0,0.0,0.0,C13,0.204
79842.0,35,56.363968820308195,60.64987737189239,60.129616993173926,64.99540676845314,62.63601520989937,10.0,0.0,0.0,C13,0.357
51296.0,9,49.11910734640013,45.896427773391615,45.81874001575291,33.166871435050105,42.961390932689866,11.0,0.0,0.0,C13,0.917
46761.0,12,42.69616338349855,42.063891456383566,42.36869477509352,47.592488634053375,60.17492871785759,11.0,0.0,0.0,C13,0.25
37212.0,31,47.7880360867375,45.3645734293402,46.288089389127926,49.598478339307775,38.13864087305345,9.0,0.0,0.0,C13,0.37
43310.0,32,61.73117222150485,71.78229888906725,73.28200552605509,66.11532351860733,69.33704868124303,5.0,0.0,0.0,C13,0.611
46165.0,15,54.108744831224634,52.510330169078614,54.251839722518056,45.67040041221551,65.24703381777282,8.0,0.0,0.0,C13,0.764
101933.0,13,49.05097583662069,48.17883257551161,46.84672024559426,49.95479936669833,39.90331646651475,17.0,0.0,0.0,C13,0.33
58684.0,36,59.47088980117279,65.42367343596254,64.62713583004292,61.14354516588818,45.5136297395919,7.0,0.0,0.0,C13,0.595
23479.0,10,44.383775894253496,53.496729538981235,53.72558004931606,46.87587004954991,66.52613564661092,5.0,0.0,0.0,C13,0.656
32743.0,33,64.63355546724272,64.96858735705358,66.30099194174049,59.762080423255796,69.69804363106292,5.0,0.0,0.0,C13,0.619
37128.0,17,25.341660622615372,26.90236862129723,27.421550910080676,29.571534214066908,31.407234280036235,19.0,0.0,0.0,C13,0.297
66492.0,8,40.13810126827812,39.512969766582884,39.73803742075136,43.59729665870748,35.17105170178335,17.0,0.0,0.0,C13,0.273
96096.0,19,37.893675400049496,36.59855836152581,37.046596990480175,42.39241157324724,32.6889218819208,24.0,0.0,0.0,C13,0.139
46335.0,20,38.11446158041221,37.30194307755665,37.01011967008699,29.00754209767147,39.017745986277355,14.0,0.0,0.0,C13,0.895
42396.0,37,42.382034906531906,36.98712479337409,37.51321851775746,34.88770999695022,34.26779586539407,13.0,0.0,0.0,C13,0.649
79150.0,29,85.77675671972365,84.3669157204579,82.35066149170729,86.47547591048908,97.92409972162989,6.0,0.0,0.0,C13,0.422
74673.0,24,39.03024735516005,39.87079207926906,40.198754120953176,42.20516251647334,37.608308172050585,18.0,0.0,0.0,C13,0.384
44421.0,22,40.95779825986919,43.6791862774114,43.98910044228494,44.51481588068407,27.399499204241593,11.0,0.0,1.0,C13,0.492
37164.0,35,40.511221834938944,40.227808089774314,41.491449078811485,41.789195694754774,39.39794891899115,10.0,0.0,1.0,C13,0.497
42371.0,28,38.66530895387763,39.1246105197618,37.97036832460472,48.323796914207,33.63143025148403,13.0,0.0,1.0,C13,0.063
43446.0,6,41.03125717013061,42.40351414599784,42.19207593339791,39.15496963704857,31.029895674983212,11.0,0.0,1.0,C13,0.623
70945.0,19,35.98457651986722,35.7559524073009,35.37382116851063,45.17651216400624,32.653566001836516,21.0,0.0,1.0,C13,0.018
41366.0,17,39.76438066708,40.21822183001101,39.008213501779636,31.52780854630139,38.77493886033549,12.0,0.0,1.0,C13,0.838
36746.0,13,27.72862420909139,27.59176247747395,27.495174348861017,28.2413106350478,30.478978526579706,18.0,0.0,1.0,C13,0.428
33680.0,16,41.21342613837972,41.35151705078651,41.95418243159622,47.15844871496831,46.88248230269702,10.0,0.0,1.0,C13,0.27
15748.0,25,85.50952895412942,85.1374185622487,81.76999869474263,99.38558548074543,13.137862309045737,3.0,0.0,1.0,C13,0.314
56112.0,9,36.01209436715402,38.99398487650937,39.15164754992136,42.45759540153028,33.447408705788085,15.0,0.0,1.0,C13,0.295
78179.0,12,36.82526563527223,35.416264591145634,35.97187579817733,34.456310137067405,29.748374606793266,23.0,0.0,1.0,C13,0.624
52815.0,30,29.184298264722976,29.078865295942318,28.325000205128394,26.658272087811195,29.334492101063887,24.0,0.0,1.0,C13,0.672
25718.0,21,35.75210743292395,35.16702816669858,35.44904358707459,44.84876884351268,31.789713790887816,10.0,0.0,1.0,C13,0.098
33019.0,29,43.28363335822422,41.600040971449445,42.266610846894274,35.89603937642379,52.857840212612054,9.0,0.0,1.0,C13,0.753
39799.0,36,38.346960391735905,39.93294867302109,40.26181336339218,34.94229198300342,44.11447138273493,11.0,0.0,1.0,C13,0.75
18301.0,24,28.98581663756239,27.7783356497786,28.16519061160461,26.61406631039534,31.90751816951281,12.0,0.0,1.0,C13,0.606
17553.0,27,75.35823428491194,64.284465040449,64.08660192478244,56.01110491313167,102.47430553667755,4.0,0.0,1.0,C13,0.632
44988.0,32,32.412825355536974,36.3079332375017,36.65546386785622,44.2527874527817,30.539689170486888,14.0,0.0,1.0,C13,0.113
57083.0,33,37.299284008670355,39.789031481431266,39.37655212253184,44.878844824584576,56.81548406458071,15.0,0.0,1.0,C13,0.202
44668.0,8,46.64022298676827,45.509446874519234,45.084053420734726,55.56384635519329,26.580193195604306,10.0,0.0,1.0,C13,0.124
37188.0,14,28.580194526114564,30.046958408908043,30.167081500423308,32.044097181768606,27.33980907224993,16.0,0.0,1.0,C13,0.339
27748.0,26,34.000805742605294,32.872715135195186,33.9267928324469,34.942233707299486,24.958303138548647,11.0,0.0,1.0,C13,0.432
52100.0,17,59.31255122339278,71.38104315151823,69.86847687603036,81.8069627612649,48.41377138995286,6.0,0.0,2.0,C13,0.253
32904.0,25,45.67788606955497,45.19629007571834,45.12477814373651,53.4286759207235,53.092298117619976,9.0,0.0,2.0,C13,0.176
52814.0,20,67.74816714258672,61.8633117340944,62.97755293793093,81.63418940746578,74.11701684236387,7.0,0.0,2.0,C13,0.115
55472.0,21,44.34138305057291,46.42907731672696,45.98153955262955,58.540263707605575,63.23375957280569,11.0,0.0,2.0,C13,0.072
31362.0,23,99.64525059252539,97.94274051380569,103.51133261687788,154.16909991580792,63.900243853209254,3.0,0.0,2.0,C13,0.127
40783.0,15,57.44960014696876,53.90883779510857,55.50268836213689,53.988332797522716,84.39079077023271,8.0,0.0,2.0,C13,0.559
63554.0,29,40.03701403772317,42.13357759088681,41.59536281951679,53.70077716692197,42.49260731488614,15.0,0.0,2.0,C13,0.03
47724.0,26,43.31964871384008,39.427058630104035,38.53442344555505,33.16117454099568,31.953028756522563,15.0,0.0,2.0,C13,0.774
25580.0,32,38.764318577878825,38.59899337361309,39.295855403425755,37.2314200041134,56.06088008150503,9.0,0.0,2.0,C13,0.585
41957.0,12,39.72675222965261,40.076573556093116,40.44256000375498,49.84517053881535,32.98066759567709,12.0,0.0,2.0,C13,0.1
71691.0,19,60.05646706432801,56.65009240468252,57.76145514625596,50.99482763346831,46.62602891519377,10.0,0.0,2.0,C13,0.71
44216.0,11,80.1227269012085,72.54089836427018,76.4277581476949,100.21596223706771,70.76562543726887,5.0,0.0,2.0,C13,0.179
69778.0,24,33.666213037646926,35.085257036051516,35.13790329008001,34.599258262364444,37.29586964420447,21.0,0.0,2.0,C13,0.546
40193.0,18,42.05787497170958,48.576745875617306,47.41582265891952,44.40239069389648,61.859173093013965,9.0,0.0,2.0,C13,0.619
28434.0,34,87.46915234471184,69.19241782302451,74.0949253876938,43.00328933131973,31.62902332725902,4.0,0.0,2.0,C13,0.89
58566.0,9,29.142172012278458,31.252875004724466,30.916094741549543,29.44628421742861,28.761370148443348,23.0,0.0,2.0,C13,0.648
69824.0,10,31.78899454634314,32.4993565078677,31.98520172292209,33.58561277573204,29.516366679975715,24.0,0.0,2.0,C13,0.356
74857.0,22,42.65372615235282,41.721013861118756,41.9659332061686,40.65289531533646,29.315470213390284,16.0,0.0,2.0,C13,0.576
42618.0,30,87.03547802464296,87.33453375059402,89.66378970172708,86.8832445538495,136.1155090324911,4.0,0.0,2.0,C13,0.539
