Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,36.02852526226553,35.49733487342115,35.68033347218507,38.27940044897796,28.743551837353742,17.0,0.0,0.0,F07,0.33
55056.0,28,43.880330005640246,43.23217512703035,42.41181359684953,49.33412714172205,36.004598246826916,14.0,0.0,0.0,F07,0.184
94739.0,14,39.161235406593796,38.66024002713684,38.74703187684402,42.70589224335303,44.217207333917855,22.0,0.0,0.0,F07,0.212
79842.0,35,62.532823025387735,59.84239535493167,60.61849441685222,64.99540676845314,48.82591004085732,10.0,0.0,0.0,F07,0.355
51296.0,9,43.22832965521566,46.890154529087496,45.749395132970925,33.166871435050105,36.200972012059204,11.0,0.0,0.0,F07,0.908
46761.0,12,45.41876895983627,41.65576651801209,42.36325963387356,47.592488634053375,57.23061240872568,11.0,0.0,0.0,F07,0.252
37212.0,31,46.00476455429697,45.18767941757297,46.20687207735014,49.598478339307775,44.462402554052595,9.0,0.0,0.0,F07,0.355
43310.0,32,63.2869114305409,72.50351008350857,72.93200654078028,66.11532351860733,90.77144302210175,5.0,0.0,0.0,F07,0.623
46165.0,15,52.61959719959068,57.385682016303626,53.125542962214595,45.67040041221551,59.03276302862729,8.0,0.0,0.0,F07,0.71
101933.0,13,47.51096112844688,48.03887124995345,46.88515693103068,49.95479936669833,44.728465083212825,17.0,0.0,0.0,F07,0.33
58684.0,36,62.97690000756668,66.76226052885058,64.64002877066864,61.14354516588818,68.04614604363019,7.0,0.0,0.0,F07,0.598
23479.0,10,56.356896518382634,54.0247543740614,53.40762476082789,46.87587004954991,30.95824014047718,5.0,0.0,0.0,F07,0.678
32743.0,33,63.15411657662592,63.49490297830587,66.38022405630947,59.762080423255796,65.12473492771969,5.0,0.0,0.0,F07,0.646
37128.0,17,28.97089079068462,27.222418605306512,27.3532001213892,29.571534214066908,27.26314043614568,19.0,0.0,0.0,F07,0.285
66492.0,8,38.286496786423996,39.84931016360716,39.90513970582192,43.59729665870748,34.13961324577145,17.0,0.0,0.0,F07,0.291
96096.0,19,35.60028569952212,36.80820414613203,36.927348911463014,42.39241157324724,30.064444756008694,24.0,0.0,0.0,F07,0.114
46335.0,20,37.326601080471775,37.27322602220042,37.49334950727372,29.00754209767147,38.955500536475064,14.0,0.0,0.0,F07,0.886
42396.0,37,39.99614364863878,38.56463993589402,37.85191746553325,34.88770999695022,43.141437000932996,13.0,0.0,0.0,F07,0.67
79150.0,29,87.55030035105081,81.1798613419677,83.3654510340101,86.47547591048908,106.6141477068977,6.0,0.0,0.0,F07,0.429
74673.0,24,40.27450875240349,39.91132977694417,40.06866691578027,42.20516251647334,41.05394913842683,18.0,0.0,0.0,F07,0.379
44421.0,22,44.04006747988151,44.5750269462412,43.993532744419824,44.51481588068407,49.53803493229359,11.0,0.0,1.0,F07,0.496
37164.0,35,40.23565035901195,41.95597084040134,41.106640784306975,41.789195694754774,28.485549913765556,10.0,0.0,1.0,F07,0.452
42371.0,28,41.132672655321166,37.94259021778341,38.657213310055695,48.323796914207,36.92140183543884,13.0,0.0,1.0,F07,0.091
43446.0,6,43.623359148230186,41.95773676002526,42.24992628205287,39.15496963704857,51.24015874073227,11.0,0.0,1.0,F07,0.643
70945.0,19,36.368352800365436,35.415661522993,35.38397532161541,45.17651216400624,29.152388916063416,21.0,0.0,1.0,F07,0.023
