Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,35.88186416480165,35.454919255075794,36.03705035802713,38.27940044897796,48.38204230598315,17.0,0.0,0.0,D03,0.352
55056.0,28,43.83499728426867,41.58627275864371,42.00856239362365,49.33412714172205,54.28327498278561,14.0,0.0,0.0,D03,0.179
94739.0,14,39.17622785427928,38.230761632880046,38.73854984467071,42.70589224335303,37.39762618317614,22.0,0.0,0.0,D03,0.223
79842.0,35,60.3120916803147,59.78682311720311,60.30271033651954,64.99540676845314,63.89809931457395,10.0,0.0,0.0,D03,0.341
51296.0,9,46.08762697068746,47.626110484489715,45.581192765070575,33.166871435050105,35.859113138781105,11.0,0.0,0.0,D03,0.914
46761.0,12,43.53062375336854,43.766977187360055,42.21807316316292,47.592488634053375,42.33250864955262,11.0,0.0,0.0,D03,0.255
37212.0,31,49.93642309120693,45.60667012342738,45.97024925418104,49.598478339307775,53.16815194399443,9.0,0.0,0.0,D03,0.373
43310.0,32,68.42446177956828,68.18235851093527,72.31443348108665,66.11532351860733,83.7538866618354,5.0,0.0,0.0,D03,0.588
46165.0,15,43.55912274638915,52.64279041200293,53.40236458655322,45.67040041221551,71.01069638115794,8.0,0.0,0.0,D03,0.736
101933.0,13,43.39013279986533,46.660172660107555,47.27141010697379,49.95479936669833,57.89298464781831,17.0,0.0,0.0,D03,0.356
58684.0,36,56.35301274575399,63.3519253370333,65.0648973812178,61.14354516588818,93.05398399816899,7.0,0.0,0.0,D03,0.611
23479.0,10,59.22833165534788,49.83788914029317,54.023282991037824,46.87587004954991,21.79627584246338,5.0,0.0,0.0,D03,0.674
32743.0,33,61.19792135748402,63.6711855968279,66.96541239556844,59.762080423255796,93.77435425338618,5.0,0.0,0.0,D03,0.623
37128.0,17,27.15676709249546,27.50465001754129,27.314537253419125,29.571534214066908,34.73917521466526,19.0,0.0,0.0,D03,0.269
66492.0,8,39.51198686599574,39.458343141100706,39.54877320571845,43.59729665870748,44.600284262369144,17.0,0.0,0.0,D03,0.28
96096.0,19,36.57505733989534,37.14661140482549,37.04301817181772,42.39241157324724,35.966849654361766,24.0,0.0,0.0,D03,0.132
46335.0,20,40.246064791608,37.41302476025195,37.13119371327724,29.00754209767147,44.55951127184965,14.0,0.0,0.0,D03,0.889
42396.0,37,38.624286479341855,38.50409702748213,37.54995091199375,34.88770999695022,41.29649071547688,13.0,0.0,0.0,D03,0.652
