Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,36.233461313215635,35.85011618378119,35.65024584351735,38.27940044897796,34.91188494270085,17.0,0.0,0.0,C05,0.304
55056.0,28,45.24401771990437,42.33567476693004,41.88339119336727,49.33412714172205,32.402813714970804,14.0,0.0,0.0,C05,0.154
94739.0,14,42.01047444690069,39.32705270145229,38.889357500258456,42.70589224335303,31.484223112999917,22.0,0.0,0.0,C05,0.219
79842.0,35,61.27740781449448,59.871770902370514,60.271184897725654,64.99540676845314,91.46943724498666,10.0,0.0,0.0,C05,0.353
51296.0,9,42.0069512667709,44.5085973975815,45.85449664832795,33.166871435050105,43.65980335568679,11.0,0.0,0.0,C05,0.918
46761.0,12,47.52148187112711,42.07742981977188,42.37819603119963,47.592488634053375,39.160655377618575,11.0,0.0,0.0,C05,0.261
37212.0,31,42.36519729372328,47.57452330514141,46.24853982127573,49.598478339307775,55.205662795558816,9.0,0.0,0.0,C05,0.383
43310.0,32,79.80011440081752,72.7685746726516,73.10839794147445,66.11532351860733,59.773999818692495,5.0,0.0,0.0,C05,0.626
46165.0,15,55.21904126286065,53.78560372107888,53.4331490055536,45.67040041221551,69.61004058678819,8.0,0.0,0.0,C05,0.733
101933.0,13,46.06770972949069,46.22876097361975,46.840777821054175,49.95479936669833,48.10583645919534,17.0,0.0,0.0,C05,0.331
58684.0,36,59.806107511572165,62.761140325874585,64.66238593434667,61.14354516588818,37.17275146857441,7.0,0.0,0.0,C05,0.595
23479.0,10,60.143709999312065,53.349493455509226,53.74627963059798,46.87587004954991,54.88394893976132,5.0,0.0,0.0,C05,0.662
32743.0,33,57.23761771863085,67.66979103337425,66.18835205807544,59.762080423255796,60.62321609710655,5.0,0.0,0.0,C05,0.625
37128.0,17,25.308764098886282,26.924799353529465,27.181498996850138,29.571534214066908,28.88359071942897,19.0,0.0,0.0,C05,0.28
66492.0,8,40.454067994696466,39.39748418548321,39.77132254223338,43.59729665870748,57.718739149068064,17.0,0.0,0.0,C05,0.284
96096.0,19,39.05557723082078,36.75886730533607,36.676619788066866,42.39241157324724,41.868468751361355,24.0,0.0,0.0,C05,0.101
46335.0,20,37.845469950449456,36.811038171846825,37.22996080451509,29.00754209767147,36.046990888874966,14.0,0.0,0.0,C05,0.897
42396.0,37,33.59080826707104,36.094127547858264,37.92788020047202,34.88770999695022,38.387063332392,13.0,0.0,0.0,C05,0.681
79150.0,29,76.16145050534884,81.14881442218412,83.60434171193506,86.47547591048908,58.106774231633615,6.0,0.0,0.0,C05,0.454
74673.0,24,40.60523743118547,40.107968619119504,39.9658611383071,42.20516251647334,44.619505337382165,18.0,0.0,0.0,C05,0.36
44421.0,22,41.22766295455635,44.84680027827779,44.56387619097694,44.51481588068407,27.5482994329849,11.0,0.0,1.0,C05,0.504
37164.0,35,45.515732036591565,41.6391281825863,40.87955805996323,41.789195694754774,48.87860820493475,10.0,0.0,1.0,C05,0.448
42371.0,28,37.8640517249132,37.1890930344709,38.091911140767564,48.323796914207,37.32015072482861,13.0,0.0,1.0,C05,0.068
43446.0,6,47.181834658833324,42.9206205527841,41.89614988812061,39.15496963704857,44.32803318726819,11.0,0.0,1.0,C05,0.633
70945.0,19,35.00701993283984,36.1286927032428,35.58014439856019,45.17651216400624,28.02351857193449,21.0,0.0,1.0,C05,0.025
41366.0,17,39.407751859931594,39.65442693897334,39.74261912785501,31.52780854630139,44.86006227392496,12.0,0.0,1.0,C05,0.858
36746.0,13,28.390276773891117,27.420653723461143,27.49424546179209,28.2413106350478,29.460711200466037,18.0,0.0,1.0,C05,0.411
33680.0,16,42.61002651979758,43.18975210356537,42.12080638130652,47.15844871496831,31.39461158773553,10.0,0.0,1.0,C05,0.293
15748.0,25,73.14346882097364,80.20904360255975,82.30266013647781,99.38558548074543,94.35735990287571,3.0,0.0,1.0,C05,0.307
56112.0,9,36.3934023718895,38.5338346564756,39.078861443404605,42.45759540153028,34.58986643307781,15.0,0.0,1.0,C05,0.291
78179.0,12,36.75391002746405,36.45279212093182,35.77850547228535,34.456310137067405,34.915637571831056,23.0,0.0,1.0,C05,0.604
52815.0,30,29.11205007743564,28.157069656299992,28.385650085949294,26.658272087811195,26.28912251832433,24.0,0.0,1.0,C05,0.646
25718.0,21,35.92037315598673,34.415711396079644,34.872830368303084,44.84876884351268,36.79356485239488,10.0,0.0,1.0,C05,0.077
33019.0,29,38.77288900876749,41.76820101330143,42.60306108342489,35.89603937642379,59.88541578702853,9.0,0.0,1.0,C05,0.762
39799.0,36,39.713720290286304,41.13704126224107,40.1378222706952,34.94229198300342,36.36631001427007,11.0,0.0,1.0,C05,0.752
18301.0,24,24.306022752613636,27.167890953898755,27.666880661419825,26.61406631039534,31.67898632015435,12.0,0.0,1.0,C05,0.545
17553.0,27,59.98037396438095,68.4024398592197,65.18720025014669,56.01110491313167,30.865906161410106,4.0,0.0,1.0,C05,0.649
44988.0,32,36.06014301402403,36.53270602719072,36.79275242261068,44.2527874527817,39.788811410461,14.0,0.0,1.0,C05,0.116
57083.0,33,35.82786205392937,39.00560866293966,39.48009590769705,44.878844824584576,31.922906378322534,15.0,0.0,1.0,C05,0.177
44668.0,8,47.31594292912123,45.04290820017923,45.94025439003648,55.56384635519329,52.43091519439454,10.0,0.0,1.0,C05,0.144
37188.0,14,29.699051413947085,30.294911659876963,30.25426625959861,32.044097181768606,38.54067465644026,16.0,0.0,1.0,C05,0.336
27748.0,26,30.24106888429867,33.543018052002374,34.24790744771039,34.942233707299486,27.065024436454852,11.0,0.0,1.0,C05,0.472
52100.0,17,73.19469691428864,71.18000152589474,69.78654195542444,81.8069627612649,79.42461770993528,6.0,0.0,2.0,C05,0.261
