Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,34.74520428120734,35.45183699282089,35.72440884979442,38.27940044897796,32.25586046212027,17.0,0.0,0.0,C08,0.32
55056.0,28,40.438718165806776,42.48248488457886,41.75054032190116,49.33412714172205,49.96519184936603,14.0,0.0,0.0,C08,0.177
94739.0,14,39.5396530040105,39.088970496171584,38.98593885069498,42.70589224335303,46.125321183750586,22.0,0.0,0.0,C08,0.221
79842.0,35,71.26438674457481,62.077815774843195,59.984466551121194,64.99540676845314,53.82300465096656,10.0,0.0,0.0,C08,0.335
51296.0,9,44.83764504561573,45.54812907506513,46.19008689469284,33.166871435050105,53.28910444591177,11.0,0.0,0.0,C08,0.925
46761.0,12,46.43042528079897,43.842245516355305,42.441870240805876,47.592488634053375,50.284285394710736,11.0,0.0,0.0,C08,0.249
37212.0,31,44.89828069054963,44.81355243159377,46.52457252870107,49.598478339307775,69.47783801718631,9.0,0.0,0.0,C08,0.383
43310.0,32,74.51844396173956,77.03579976500914,72.77198215040751,66.11532351860733,44.56262934790688,5.0,0.0,0.0,C08,0.61
46165.0,15,51.220048691225884,55.13319013890229,54.20200296234386,45.67040041221551,41.825167823913326,8.0,0.0,0.0,C08,0.743
101933.0,13,45.53598466945156,46.79814734175978,47.02165020732762,49.95479936669833,52.32048632626347,17.0,0.0,0.0,C08,0.351
58684.0,36,64.93704764786652,66.66005524033164,64.2195675011934,61.14354516588818,77.28621888159672,7.0,0.0,0.0,C08,0.567
23479.0,10,62.02493130998205,53.41888376365393,53.152093296299874,46.87587004954991,71.25245070881195,5.0,0.0,0.0,C08,0.661
32743.0,33,64.08452109831467,70.40578349623964,66.84322574708071,59.762080423255796,71.93600348768662,5.0,0.0,0.0,C08,0.641
37128.0,17,29.972610584551983,26.950243024587138,27.462807166103048,29.571534214066908,27.46708944420189,19.0,0.0,0.0,C08,0.287
66492.0,8,45.99171337478681,39.96254052291197,39.71087132979087,43.59729665870748,37.220732398242525,17.0,0.0,0.0,C08,0.262
96096.0,19,37.71704870927472,36.38731819636343,36.89406832333929,42.39241157324724,33.839050246065085,24.0,0.0,0.0,C08,0.111
46335.0,20,39.364483222615306,37.65225730782807,37.241325528836555,29.00754209767147,35.35070696446842,14.0,0.0,0.0,C08,0.901
42396.0,37,39.24158669752764,37.35279223860642,37.749400916980385,34.88770999695022,51.33567634686385,13.0,0.0,0.0,C08,0.651
79150.0,29,97.87136871112071,82.89146633249038,83.96024242424427,86.47547591048908,66.97517096587059,6.0,0.0,0.0,C08,0.437
74673.0,24,38.10602214685791,39.5075995932612,40.127524799857916,42.20516251647334,37.60017201282674,18.0,0.0,0.0,C08,0.374
44421.0,22,40.78557614491455,43.69298291052159,44.69769759999902,44.51481588068407,48.262571236983405,11.0,0.0,1.0,C08,0.521
37164.0,35,36.2581113399874,42.387203544455836,41.54311283315279,41.789195694754774,48.41449405295966,10.0,0.0,1.0,C08,0.483
42371.0,28,39.385876997000416,38.67014147972268,38.296541078501626,48.323796914207,44.80786288367669,13.0,0.0,1.0,C08,0.084
43446.0,6,44.6890953257681,41.48725942772034,42.47775671787518,39.15496963704857,35.51579111098333,11.0,0.0,1.0,C08,0.66
70945.0,19,36.393384126478054,35.89802038508528,35.60926119947806,45.17651216400624,33.46605450009441,21.0,0.0,1.0,C08,0.027
41366.0,17,36.3712063054532,38.834958793615066,39.35552196090123,31.52780854630139,42.21444748581469,12.0,0.0,1.0,C08,0.848
36746.0,13,28.27829793163326,27.861074434931492,27.541869767434918,28.2413106350478,33.92800146521033,18.0,0.0,1.0,C08,0.421
33680.0,16,42.849467610476886,42.39181304837516,42.01420697237209,47.15844871496831,25.77135233687819,10.0,0.0,1.0,C08,0.277
15748.0,25,70.48991107990416,83.18581032015749,81.3401965686153,99.38558548074543,67.94468553116513,3.0,0.0,1.0,C08,0.293
56112.0,9,40.40181073508132,37.87949179617864,39.62316943470984,42.45759540153028,29.919789368865555,15.0,0.0,1.0,C08,0.338
78179.0,12,34.409381298788965,35.65044469554116,35.787083115732756,34.456310137067405,29.925525758011975,23.0,0.0,1.0,C08,0.602
52815.0,30,28.02284996041813,28.619805690698854,28.67685419494979,26.658272087811195,22.070862904701546,24.0,0.0,1.0,C08,0.684
25718.0,21,37.896050569501725,34.72036275956797,35.12193119206392,44.84876884351268,45.25600610422191,10.0,0.0,1.0,C08,0.088
33019.0,29,37.838422776906285,42.91644109438588,42.7604394851798,35.89603937642379,56.99981612640166,9.0,0.0,1.0,C08,0.778
39799.0,36,39.97761356182756,40.57662245277882,40.01848539290677,34.94229198300342,44.655638356176254,11.0,0.0,1.0,C08,0.739
18301.0,24,30.807292166963457,26.86341408186563,27.830608207361788,26.61406631039534,20.260475050469086,12.0,0.0,1.0,C08,0.565
17553.0,27,54.30117605492866,64.66130578189399,64.58093119035587,56.01110491313167,63.49753043434085,4.0,0.0,1.0,C08,0.63
