Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,34.351199037579676,36.65597006760791,35.77645603888794,38.27940044897796,41.88232916999782,17.0,0.0,0.0,F08,0.324
55056.0,28,42.99946093352408,42.21430476412999,41.4720987865765,49.33412714172205,29.603074584909997,14.0,0.0,0.0,F08,0.177
94739.0,14,39.887070983689576,38.98879084313352,38.74954663652346,42.70589224335303,39.12375834146885,22.0,0.0,0.0,F08,0.208
79842.0,35,62.127955929507245,61.451020385359314,60.87883801317296,64.99540676845314,59.51928614496131,10.0,0.0,0.0,F08,0.387
51296.0,9,43.34060187982465,45.47134820180745,46.15689909932071,33.166871435050105,55.431703668470455,11.0,0.0,0.0,F08,0.911
46761.0,12,47.39158030134938,41.963085612698215,42.74589174098221,47.592488634053375,53.40390925758195,11.0,0.0,0.0,F08,0.284
37212.0,31,50.426473936056794,47.38929768977531,45.89204410588116,49.598478339307775,63.45638433539514,9.0,0.0,0.0,F08,0.354
43310.0,32,78.1813933922407,76.70667555764783,71.86318301588838,66.11532351860733,82.51781074017381,5.0,0.0,0.0,F08,0.573
46165.0,15,55.06667973447104,54.98611987453527,53.22063939723887,45.67040041221551,74.8957362995236,8.0,0.0,0.0,F08,0.724
101933.0,13,43.512762340205654,46.87411859574602,46.9962026028609,49.95479936669833,49.129331564970386,17.0,0.0,0.0,F08,0.329
58684.0,36,72.16068396548961,66.26795332042312,64.89223772346622,61.14354516588818,76.25932221408118,7.0,0.0,0.0,F08,0.585
23479.0,10,58.78651359285427,53.81935930758921,53.53913847661477,46.87587004954991,42.13191288721865,5.0,0.0,0.0,F08,0.658
32743.0,33,68.53744870738937,66.25327191530569,65.88899205290562,59.762080423255796,64.74574487608353,5.0,0.0,0.0,F08,0.624
37128.0,17,28.390712131211398,27.454906225271756,27.306744569258043,29.571534214066908,26.580643049603072,19.0,0.0,0.0,F08,0.266
66492.0,8,39.414390389906764,40.337928013483754,39.95410552885245,43.59729665870748,42.800321189819975,17.0,0.0,0.0,F08,0.293
96096.0,19,36.79972806070789,37.69741468759808,37.04973203410641,42.39241157324724,35.88641565606385,24.0,0.0,0.0,F08,0.102
46335.0,20,38.59474636491088,36.766051610205515,37.06613595463147,29.00754209767147,33.48941658969062,14.0,0.0,0.0,F08,0.891
42396.0,37,38.50467647676132,37.49001287657695,37.62240287712741,34.88770999695022,43.0279502827152,13.0,0.0,0.0,F08,0.652
79150.0,29,83.12819263402615,84.57256948189986,82.03391291782721,86.47547591048908,84.31775770810597,6.0,0.0,0.0,F08,0.413
74673.0,24,40.79977730716688,40.269904406699965,40.08858691349977,42.20516251647334,38.79591243195793,18.0,0.0,0.0,F08,0.376
44421.0,22,42.90291551928288,44.769594272520024,44.04012864379746,44.51481588068407,43.7367520053886,11.0,0.0,1.0,F08,0.478
37164.0,35,40.614479846971776,41.04134469711322,41.41147827916641,41.789195694754774,37.70640941441044,10.0,0.0,1.0,F08,0.485
42371.0,28,40.54755471532076,38.373838845649665,38.424689983110774,48.323796914207,39.92441712256353,13.0,0.0,1.0,F08,0.082
43446.0,6,43.47789007923313,42.462785989873694,42.257395280533636,39.15496963704857,32.38508536020846,11.0,0.0,1.0,F08,0.649
70945.0,19,35.08568580716843,35.094302194532084,35.904241962371465,45.17651216400624,38.89314371477993,21.0,0.0,1.0,F08,0.025
41366.0,17,40.141859272082215,39.301640605551626,39.58484501760751,31.52780854630139,30.236161608105522,12.0,0.0,1.0,F08,0.854
36746.0,13,27.877620464362728,27.574574355986634,27.460558819796496,28.2413106350478,22.04872910149448,18.0,0.0,1.0,F08,0.415
33680.0,16,47.71942943202746,42.23096558648753,41.96000881265354,47.15844871496831,29.51566439276761,10.0,0.0,1.0,F08,0.273
15748.0,25,74.1978530633323,82.43135064012512,81.87797800082637,99.38558548074543,92.16380073543213,3.0,0.0,1.0,F08,0.298
56112.0,9,37.85291806346512,39.25959279597114,39.5028863869965,42.45759540153028,42.58458948209389,15.0,0.0,1.0,F08,0.334
78179.0,12,34.25694388712666,35.57648483691989,35.85726646983611,34.456310137067405,32.674879482532084,23.0,0.0,1.0,F08,0.629
52815.0,30,27.769955424593917,28.860519185063605,28.635550891175402,26.658272087811195,30.155430628062998,24.0,0.0,1.0,F08,0.676
25718.0,21,35.257717654990515,34.93092828540336,35.07423890934358,44.84876884351268,37.97724595287755,10.0,0.0,1.0,F08,0.101
33019.0,29,43.88690657646019,42.18947620130112,42.2858233461169,35.89603937642379,37.655394157245155,9.0,0.0,1.0,F08,0.738
39799.0,36,35.89225302281419,41.188791314200465,39.947239768423564,34.94229198300342,43.3592878423112,11.0,0.0,1.0,F08,0.733
