Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,35.411971955948275,36.34838150497792,35.78781308066255,38.27940044897796,40.7674862064114,17.0,0.0,0.0,D05,0.324
55056.0,28,43.61721109268384,41.44545587377806,42.40803338760694,49.33412714172205,38.99863475088159,14.0,0.0,0.0,D05,0.185
94739.0,14,36.85295801451208,38.40976876517541,38.790149143214556,42.70589224335303,34.09041187259467,22.0,0.0,0.0,D05,0.225
79842.0,35,62.947015576447676,61.53393835428308,60.67686477090907,64.99540676845314,60.74727027618305,10.0,0.0,0.0,D05,0.378
51296.0,9,47.696612595241085,45.49691711872951,46.02774239122669,33.166871435050105,33.644660356292846,11.0,0.0,0.0,D05,0.933
46761.0,12,44.55804994335444,41.588229851141776,42.37125958972563,47.592488634053375,48.359441062494966,11.0,0.0,0.0,D05,0.29
37212.0,31,44.97101214572301,46.48474078637525,46.233755866114166,49.598478339307775,31.467534097703165,9.0,0.0,0.0,D05,0.349
43310.0,32,69.21205721073758,73.02919708660926,71.82458752278097,66.11532351860733,65.42776219535692,5.0,0.0,0.0,D05,0.591
46165.0,15,53.77335538833063,53.7828834514108,54.191982257574644,45.67040041221551,90.57640826018017,8.0,0.0,0.0,D05,0.759
101933.0,13,51.44709734035136,47.788631391502456,47.023584974115984,49.95479936669833,48.90855478035062,17.0,0.0,0.0,D05,0.315
58684.0,36,66.96434875988737,68.01601140375115,64.30273728712362,61.14354516588818,69.74979208778295,7.0,0.0,0.0,D05,0.587
23479.0,10,53.60041416628055,54.69401744312,54.795447168430634,46.87587004954991,76.10386828664137,5.0,0.0,0.0,D05,0.679
32743.0,33,60.0892864942423,65.88606610908724,66.60136146472131,59.762080423255796,68.56911638409045,5.0,0.0,0.0,D05,0.622
37128.0,17,26.72855527921095,26.276020749544532,27.132799385886035,29.571534214066908,27.494419764610893,19.0,0.0,0.0,D05,0.283
66492.0,8,40.0349665014305,38.592880927595026,39.86143657157044,43.59729665870748,36.122419253824695,17.0,0.0,0.0,D05,0.276
96096.0,19,38.02914411979526,36.82679485695875,37.005190418728596,42.39241157324724,45.768266140705634,24.0,0.0,0.0,D05,0.122
46335.0,20,40.00081067594816,36.78281576497621,37.54424952017363,29.00754209767147,40.39862868460043,14.0,0.0,0.0,D05,0.909
42396.0,37,37.14093696818677,37.35188049350946,37.74610714854267,34.88770999695022,36.79520889676432,13.0,0.0,0.0,D05,0.659
79150.0,29,98.45151350962503,83.491082891524,81.69458809537028,86.47547591048908,53.54095815238168,6.0,0.0,0.0,D05,0.419
74673.0,24,38.22857024229616,40.93871270308857,40.00396943773293,42.20516251647334,47.12734099017125,18.0,0.0,0.0,D05,0.352
44421.0,22,43.627458780456976,44.59671146431168,43.921512998065516,44.51481588068407,43.18776681219835,11.0,0.0,1.0,D05,0.492
37164.0,35,40.77159083352482,40.40174564666075,41.18596652673229,41.789195694754774,36.15836050136751,10.0,0.0,1.0,D05,0.484
42371.0,28,36.603459549520885,38.14060462619235,38.08036855476034,48.323796914207,42.686420933012,13.0,0.0,1.0,D05,0.079
43446.0,6,40.89166629735534,41.67598880115373,42.83672944860251,39.15496963704857,36.70930789158989,11.0,0.0,1.0,D05,0.678
70945.0,19,36.58549031212832,34.811363176651554,35.39983087204964,45.17651216400624,30.949050840015563,21.0,0.0,1.0,D05,0.027
41366.0,17,39.99422166429952,38.595933406716256,38.73811151935108,31.52780854630139,40.71491280110016,12.0,0.0,1.0,D05,0.836
36746.0,13,27.618457216921627,27.207928446638686,27.529367869259257,28.2413106350478,30.78232131751753,18.0,0.0,1.0,D05,0.43
33680.0,16,35.33367028363175,41.28007202927935,41.92186675681897,47.15844871496831,47.50462283518101,10.0,0.0,1.0,D05,0.271
15748.0,25,64.94083052938845,82.28740182189443,83.51274897273987,99.38558548074543,124.83060343982136,3.0,0.0,1.0,D05,0.335
56112.0,9,37.85969351919023,39.2615222873404,39.27529221467538,42.45759540153028,38.04706357872639,15.0,0.0,1.0,D05,0.303
78179.0,12,35.610095949022515,35.88857277074363,35.73143969832777,34.456310137067405,39.54434314372299,23.0,0.0,1.0,D05,0.611
52815.0,30,28.879869624418614,28.48716536077671,28.670601154180943,26.658272087811195,34.028706786365426,24.0,0.0,1.0,D05,0.7
25718.0,21,37.99448158781097,35.63922127003823,34.99839375379389,44.84876884351268,27.3420632788351,10.0,0.0,1.0,D05,0.085
33019.0,29,42.08728860508235,41.72877572017578,42.66983741042008,35.89603937642379,44.961371817759954,9.0,0.0,1.0,D05,0.762
39799.0,36,40.579978453482454,40.59915310909312,39.60409043634311,34.94229198300342,42.30519802996981,11.0,0.0,1.0,D05,0.733
18301.0,24,26.00985282944775,27.221806300797642,27.841600881584135,26.61406631039534,30.5554416657158,12.0,0.0,1.0,D05,0.571
17553.0,27,66.27975441230546,63.37850972232586,65.85922936388887,56.01110491313167,70.1801588118973,4.0,0.0,1.0,D05,0.65
44988.0,32,39.72134965704597,36.28036569024103,36.39073409273359,44.2527874527817,39.369686649756495,14.0,0.0,1.0,D05,0.108
57083.0,33,41.26115742960372,39.298772966839714,39.0646622107851,44.878844824584576,48.19641363176171,15.0,0.0,1.0,D05,0.194
44668.0,8,43.29482363695986,45.21134730984987,46.16848519271484,55.56384635519329,55.24854263735682,10.0,0.0,1.0,D05,0.153
37188.0,14,29.371204976217847,30.826833081709015,29.939092203010404,32.044097181768606,25.210042891698578,16.0,0.0,1.0,D05,0.325
27748.0,26,30.99076906088238,32.940387940303765,33.954014720083244,34.942233707299486,35.44549000548846,11.0,0.0,1.0,D05,0.449
52100.0,17,73.7472592550247,67.84863401519911,69.16049781677174,81.8069627612649,76.09556465765449,6.0,0.0,2.0,D05,0.26
32904.0,25,39.44913762414195,44.82271260070165,45.05800914228367,53.4286759207235,44.120669027250386,9.0,0.0,2.0,D05,0.204
52814.0,20,58.556445550265074,65.99019881922032,63.49597322018155,81.63418940746578,54.58510784893526,7.0,0.0,2.0,D05,0.107
55472.0,21,52.185377925456315,45.46067646392644,45.425126734115075,58.540263707605575,43.423457442343334,11.0,0.0,2.0,D05,0.055
31362.0,23,103.2156735237071,103.39818445771894,100.76145012733704,154.16909991580792,125.59544477540123,3.0,0.0,2.0,D05,0.116
