Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,37.550809859212976,35.303569431397335,35.4698950878894,38.27940044897796,33.34334994837213,17.0,0.0,0.0,C09,0.304
55056.0,28,43.84921282833038,41.18878857333678,42.196079188983816,49.33412714172205,34.189115396136806,14.0,0.0,0.0,C09,0.172
94739.0,14,39.876547628816944,37.91643023850288,38.842418383112,42.70589224335303,38.721771873362464,22.0,0.0,0.0,C09,0.233
79842.0,35,60.0401505947897,58.63939169817952,60.688591856571236,64.99540676845314,62.21161096248085,10.0,0.0,0.0,C09,0.359
51296.0,9,47.81580479900989,46.00030536205703,45.902544318124114,33.166871435050105,51.37061948653416,11.0,0.0,0.0,C09,0.913
46761.0,12,41.42934725990039,42.95297568984259,42.690082495381915,47.592488634053375,35.472285782386045,11.0,0.0,0.0,C09,0.277
37212.0,31,47.871637955167195,45.59095164609369,46.27899242214853,49.598478339307775,35.984891081751314,9.0,0.0,0.0,C09,0.385
43310.0,32,79.62456720472377,74.77031738571102,74.0515650935923,66.11532351860733,77.30499890012572,5.0,0.0,0.0,C09,0.636
46165.0,15,53.301616504328344,53.59109968041994,53.67682430733689,45.67040041221551,66.43893742176675,8.0,0.0,0.0,C09,0.73
101933.0,13,50.15250579604897,46.10649416499601,46.741508019972635,49.95479936669833,57.64591542756763,17.0,0.0,0.0,C09,0.332
58684.0,36,55.83436935836236,61.356284044101386,64.11582292122948,61.14354516588818,47.97556503272707,7.0,0.0,0.0,C09,0.577
23479.0,10,51.65970429269822,54.30830750831998,53.35885769295918,46.87587004954991,40.86679082362492,5.0,0.0,0.0,C09,0.657
32743.0,33,56.7461377866973,64.39806151378303,66.91937780272575,59.762080423255796,74.24981934058066,5.0,0.0,0.0,C09,0.636
37128.0,17,27.307077286191365,27.654445338845484,27.12839802541525,29.571534214066908,30.25136808351536,19.0,0.0,0.0,C09,0.262
66492.0,8,39.432437817739356,40.14735482139596,39.709801598956034,43.59729665870748,38.24326214101151,17.0,0.0,0.0,C09,0.277
96096.0,19,38.35434951384782,36.56643704268626,36.95005712255482,42.39241157324724,33.074854648459926,24.0,0.0,0.0,C09,0.097
46335.0,20,36.80091199456902,37.68608186617078,36.99837427141269,29.00754209767147,36.28416093638968,14.0,0.0,0.0,C09,0.882
42396.0,37,35.854086510916595,39.316480848166776,37.84080949049308,34.88770999695022,40.861191676513144,13.0,0.0,0.0,C09,0.668
79150.0,29,85.00161248629068,84.13064890142707,83.3312258528628,86.47547591048908,110.7019169394432,6.0,0.0,0.0,C09,0.445
74673.0,24,38.206334134261546,40.454958486632975,40.271741132298914,42.20516251647334,43.33328129964258,18.0,0.0,0.0,C09,0.375
44421.0,22,42.90464377765871,43.45494319986058,43.68582262725761,44.51481588068407,54.74736492791914,11.0,0.0,1.0,C09,0.471
37164.0,35,42.52845450600408,41.471088166595635,40.92264708701041,41.789195694754774,40.92054318413027,10.0,0.0,1.0,C09,0.451
42371.0,28,33.94620308548394,37.54301786360458,38.21889784502403,48.323796914207,32.89094920628466,13.0,0.0,1.0,C09,0.092
43446.0,6,44.010786690363624,41.76351972620298,42.6675201587951,39.15496963704857,45.263411504298084,11.0,0.0,1.0,C09,0.674
70945.0,19,37.331036231626676,35.562694271894784,35.200074955977264,45.17651216400624,37.55472657506599,21.0,0.0,1.0,C09,0.014
41366.0,17,39.32365401215162,39.577474486519044,39.15782131969578,31.52780854630139,39.76453380817316,12.0,0.0,1.0,C09,0.844
36746.0,13,25.43686198330598,27.18061603058305,27.448051399485735,28.2413106350478,29.853219480565606,18.0,0.0,1.0,C09,0.435
33680.0,16,41.82763431053232,41.79621348437052,41.53204981987115,47.15844871496831,31.16959637395804,10.0,0.0,1.0,C09,0.265
15748.0,25,68.60363594235673,75.28272954342228,81.8345492718842,99.38558548074543,81.65092966463776,3.0,0.0,1.0,C09,0.301
56112.0,9,39.879768141196074,38.86471503760181,39.174070499443474,42.45759540153028,38.619372488510976,15.0,0.0,1.0,C09,0.293
78179.0,12,35.6209522891993,36.15747085231217,35.799899598442245,34.456310137067405,41.041560863652286,23.0,0.0,1.0,C09,0.614
52815.0,30,27.404411621398292,28.446683691489014,28.547798695396807,26.658272087811195,27.177143235801125,24.0,0.0,1.0,C09,0.702
25718.0,21,31.569525263996912,33.09367646643912,35.30093868812123,44.84876884351268,42.79895922253165,10.0,0.0,1.0,C09,0.096
33019.0,29,43.37739362278907,41.9575166647863,41.98846318784062,35.89603937642379,46.7841631146217,9.0,0.0,1.0,C09,0.726
39799.0,36,39.79711059356306,39.89144666222336,39.42745309261512,34.94229198300342,43.582530477540715,11.0,0.0,1.0,C09,0.702
18301.0,24,25.33986201067424,27.27613654289373,27.94836994575166,26.61406631039534,18.840511822594358,12.0,0.0,1.0,C09,0.568
17553.0,27,72.48306718480127,68.28999651272115,64.58872829725006,56.01110491313167,72.11687309459288,4.0,0.0,1.0,C09,0.653
44988.0,32,35.63820498240837,36.741903873610916,36.1836713696027,44.2527874527817,43.954868080808964,14.0,0.0,1.0,C09,0.096
57083.0,33,38.89258053210352,39.25166908279845,39.31830148001859,44.878844824584576,44.87941113559575,15.0,0.0,1.0,C09,0.19
44668.0,8,40.00153456187977,44.92183616525644,46.1330598174309,55.56384635519329,45.564872035588415,10.0,0.0,1.0,C09,0.148
37188.0,14,30.71994943822559,29.730471823664015,29.874568438844204,32.044097181768606,34.02957219900164,16.0,0.0,1.0,C09,0.331
27748.0,26,32.57250525480107,33.84735029637177,34.056768853814546,34.942233707299486,40.177588251674386,11.0,0.0,1.0,C09,0.447
52100.0,17,66.19397150745063,70.05313374712397,70.72876132427875,81.8069627612649,76.50682486281853,6.0,0.0,2.0,C09,0.267
32904.0,25,44.73418318693841,44.089489761450686,45.153030595052996,53.4286759207235,43.508990383163194,9.0,0.0,2.0,C09,0.204
52814.0,20,63.84741731133458,63.96229545129976,63.359260945938864,81.63418940746578,58.29693928595149,7.0,0.0,2.0,C09,0.109
55472.0,21,43.96558216928709,46.607035197122244,46.04427154654727,58.540263707605575,42.344954934516835,11.0,0.0,2.0,C09,0.074
31362.0,23,97.98909893322715,109.39851140472507,101.0500371030792,154.16909991580792,116.51393829075027,3.0,0.0,2.0,C09,0.104
40783.0,15,54.44519088941314,54.60366656099057,54.873772422517725,53.988332797522716,80.12334782932507,8.0,0.0,2.0,C09,0.531
63554.0,29,40.875536328620505,41.674669599881675,41.67341767389755,53.70077716692197,46.99430456407426,15.0,0.0,2.0,C09,0.039
47724.0,26,37.90312005751569,37.97247055724469,38.60825590750698,33.16117454099568,28.051884163622834,15.0,0.0,2.0,C09,0.773
25580.0,32,43.43845166027471,39.4263213167365,39.1375947004356,37.2314200041134,30.31426766672396,9.0,0.0,2.0,C09,0.581
41957.0,12,37.49366619323505,41.0185022587506,39.75376980344631,49.84517053881535,43.24613735892618,12.0,0.0,2.0,C09,0.099
71691.0,19,48.34799289071116,58.48861207190023,58.52330861229487,50.99482763346831,38.396762652462215,10.0,0.0,2.0,C09,0.716
44216.0,11,80.33515337316871,71.05581910606055,75.78802555631732,100.21596223706771,52.11315383377164,5.0,0.0,2.0,C09,0.161
69778.0,24,36.83705068127985,34.98631245947158,34.63093240725437,34.599258262364444,34.03118082057436,21.0,0.0,2.0,C09,0.501
40193.0,18,46.88021382276473,46.370485721352885,46.88187706847009,44.40239069389648,52.45720464570057,9.0,0.0,2.0,C09,0.588
28434.0,34,68.99605910363279,74.79891548701794,73.17685592087057,43.00328933131973,136.52489860513458,4.0,0.0,2.0,C09,0.909
58566.0,9,32.9314464796424,31.311531078624107,30.791274148369432,29.44628421742861,33.67856992596494,23.0,0.0,2.0,C09,0.629
69824.0,10,33.26095810628777,32.277662609328644,32.187832123337536,33.58561277573204,35.731804317947564,24.0,0.0,2.0,C09,0.38
74857.0,22,42.83821355250528,42.329044228023534,41.882308593443746,40.65289531533646,47.355719114282806,16.0,0.0,2.0,C09,0.583
42618.0,30,96.54278724874015,88.59948676762542,88.0071651384428,86.8832445538495,104.95974420570151,4.0,0.0,2.0,C09,0.534
18101.0,12,34.492745729209474,35.08238873884759,35.936916769777525,45.391149497205234,39.17802250321564,9.0,0.0,3.0,C09,0.121
24849.0,42,45.39472870396226,45.7920273141277,45.86649139752907,47.18065731344459,29.081631420108298,6.0,0.0,3.0,C09,0.444
28485.0,53,45.911558390345654,44.71331124787949,43.18070184140115,44.86515781221688,44.71188752361341,8.0,0.0,3.0,C09,0.448
14917.0,28,25.07417012812022,24.616127612772722,24.926725199303263,26.164164120128415,21.46330215033832,13.0,0.0,3.0,C09,0.415
28577.0,49,57.306241373944275,68.35040467876621,72.89849229410848,58.61447472793299,76.13349526279362,4.0,0.0,3.0,C09,0.714
48630.0,25,36.620056902615474,38.82938634372685,39.614574166908774,44.92762794631644,33.28340619988127,14.0,0.0,3.0,C09,0.221
40609.0,9,39.68304436692938,40.08559818815297,41.10593560896986,46.76505897476601,37.31422384756863,11.0,0.0,3.0,C09,0.265
46194.0,21,28.70794755535431,32.63416180878721,32.49172222339763,29.953993703727892,28.17856616547948,18.0,0.0,3.0,C09,0.702
87096.0,17,38.59028765723256,39.774686952033356,39.45095037028859,36.683183875060664,45.3286555904556,20.0,0.0,3.0,C09,0.714
43730.0,39,29.80122769871217,31.982401907082682,31.62111418065898,33.313403991603366,36.321204425491075,18.0,0.0,3.0,C09,0.359
13881.0,41,34.30465781513514,29.93442965576543,29.892055340869113,33.34743870717234,32.66178630530991,7.0,0.0,3.0,C09,0.342
56518.0,13,47.00233133822764,45.504921161300246,47.23671571641346,36.48740502168639,33.437934036914776,12.0,0.0,3.0,C09,0.883
43544.0,32,44.516903552145884,44.763647083900075,42.846008325136324,53.73719787500824,38.72759616715466,11.0,0.0,3.0,C09,0.09
41741.0,8,119.38401748317119,104.94800912537272,111.09808520221465,134.1396243521082,69.71978458132195,3.0,0.0,3.0,C09,0.296
45114.0,36,45.27430057050969,43.270616317739744,42.51404605908532,36.13517252979821,35.47527400603507,11.0,0.0,3.0,C09,0.785
32792.0,54,52.4413328413044,49.617962828185576,49.99358739207431,38.550304692651245,41.004809437563935,7.0,0.0,3.0,C09,0.818
51758.0,48,64.8879083632414,78.50001344347214,77.77491042303326,81.23076805008371,82.75798484079242,5.0,0.0,3.0,C09,0.434
35409.0,56,44.308081384478655,42.335627448842736,42.060041418295455,42.1322623596991,37.99753564988647,10.0,0.0,3.0,C09,0.491
31824.0,33,23.50600273052144,24.25257715687707,24.483250687935936,25.604380979082006,21.362549703804902,21.0,0.0,3.0,C09,0.371
38980.0,30,36.24225625443246,38.119577058550114,37.69000616490204,36.5845212649616,43.5430683525544,12.0,0.0,3.0,C09,0.565
