Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,36.68206337175916,35.560898206709446,35.70537020835068,38.27940044897796,33.53616798967644,17.0,0.0,0.0,D08,0.326
55056.0,28,37.409202558395506,43.67920769233223,41.87247603022047,49.33412714172205,50.72843521221352,14.0,0.0,0.0,D08,0.174
94739.0,14,40.327653183081246,39.27298565410102,38.89598962587492,42.70589224335303,35.96417468511607,22.0,0.0,0.0,D08,0.221
79842.0,35,56.00346080655229,59.9523398410569,60.57345274121989,64.99540676845314,46.923269682490954,10.0,0.0,0.0,D08,0.357
51296.0,9,45.262472736374505,45.867014347824124,46.76683941478431,33.166871435050105,32.05957042773437,11.0,0.0,0.0,D08,0.926
46761.0,12,40.41633684388057,43.415477552675945,42.551014390586495,47.592488634053375,38.95458457449004,11.0,0.0,0.0,D08,0.261
37212.0,31,46.290545846786884,46.910494856042945,45.762658155856116,49.598478339307775,35.08080019534347,9.0,0.0,0.0,D08,0.346
43310.0,32,76.6960499590935,70.93264554097144,72.06185572670404,66.11532351860733,87.61127858054081,5.0,0.0,0.0,D08,0.589
46165.0,15,52.5223534404912,52.031671085193196,53.745869083160464,45.67040041221551,41.07502627163049,8.0,0.0,0.0,D08,0.744
101933.0,13,47.48746676104908,47.21435408358567,46.92536155375533,49.95479936669833,41.565339129685995,17.0,0.0,0.0,D08,0.35
58684.0,36,63.20964284253442,65.04870518710567,64.03582731631913,61.14354516588818,81.89540842537939,7.0,0.0,0.0,D08,0.582
23479.0,10,50.569507612457855,52.880051564357174,52.057549630815934,46.87587004954991,57.00791237770037,5.0,0.0,0.0,D08,0.619
32743.0,33,64.9811662371927,69.00033354667899,65.34908823842449,59.762080423255796,95.30361018438387,5.0,0.0,0.0,D08,0.613
37128.0,17,26.83437358237149,27.452989927335476,27.089960392095257,29.571534214066908,21.67936200738723,19.0,0.0,0.0,D08,0.268
66492.0,8,41.48199162057581,40.94789256038043,39.75033962954218,43.59729665870748,35.13227288714502,17.0,0.0,0.0,D08,0.277
96096.0,19,36.58106527903503,37.534140436836395,36.886730390531675,42.39241157324724,36.67412198580795,24.0,0.0,0.0,D08,0.107
46335.0,20,40.80843670518475,36.86872212097901,37.05709340617901,29.00754209767147,35.662903309651554,14.0,0.0,0.0,D08,0.867
42396.0,37,36.39376173987481,38.561655236815675,37.85974936625291,34.88770999695022,26.44367248189654,13.0,0.0,0.0,D08,0.65
79150.0,29,78.25825350473298,81.689904362037,82.19260981432419,86.47547591048908,78.23329141627487,6.0,0.0,0.0,D08,0.415
74673.0,24,39.31465862467041,39.975709514270115,40.408941967630184,42.20516251647334,35.44256286882689,18.0,0.0,0.0,D08,0.387
44421.0,22,41.72520964996487,45.12328640631703,43.87188489357117,44.51481588068407,59.635697785496994,11.0,0.0,1.0,D08,0.464
37164.0,35,40.491508376803225,40.30588873806482,41.04059400893314,41.789195694754774,51.21084913342425,10.0,0.0,1.0,D08,0.47
42371.0,28,38.686950253903305,39.87574492226264,38.46737965526699,48.323796914207,33.156748515223335,13.0,0.0,1.0,D08,0.086
43446.0,6,39.174196176632556,41.78156430883384,42.36569515483185,39.15496963704857,42.38067669520771,11.0,0.0,1.0,D08,0.66
70945.0,19,36.6058998387996,35.155400352775494,35.4984230498187,45.17651216400624,30.154364379748227,21.0,0.0,1.0,D08,0.017
41366.0,17,41.048636766486545,38.91594987632534,39.54844053117496,31.52780854630139,40.78200421480221,12.0,0.0,1.0,D08,0.864
36746.0,13,29.034054589114305,27.469803227281854,27.35861059473546,28.2413106350478,27.954403746644815,18.0,0.0,1.0,D08,0.401
33680.0,16,34.19574170966244,39.71074823310293,42.28133681779493,47.15844871496831,44.29266142487772,10.0,0.0,1.0,D08,0.298
15748.0,25,81.91164302251697,81.59914502852125,81.76481068064555,99.38558548074543,85.12603492358242,3.0,0.0,1.0,D08,0.294
56112.0,9,41.19925587491623,38.93313833186838,39.15903156700866,42.45759540153028,44.54728731150541,15.0,0.0,1.0,D08,0.292
78179.0,12,33.40635019970459,35.888818354720804,35.760387163714306,34.456310137067405,35.23377581962264,23.0,0.0,1.0,D08,0.608
52815.0,30,28.052080285156897,28.80499375441831,28.574015239806815,26.658272087811195,29.815494293733845,24.0,0.0,1.0,D08,0.69
25718.0,21,33.37614483491812,34.82308864467582,35.24165796006994,44.84876884351268,44.5572984299326,10.0,0.0,1.0,D08,0.09
33019.0,29,44.866364062109824,42.628892934647205,42.45302194675455,35.89603937642379,38.633378752678084,9.0,0.0,1.0,D08,0.733
39799.0,36,39.254261025730436,39.709173078151196,39.86949287703849,34.94229198300342,38.581412098558296,11.0,0.0,1.0,D08,0.737
18301.0,24,27.685796652504116,27.389832904162205,27.55216085047685,26.61406631039534,29.13630751647941,12.0,0.0,1.0,D08,0.556
17553.0,27,61.83855351092916,64.0352364355671,64.57082469441684,56.01110491313167,18.465856099730654,4.0,0.0,1.0,D08,0.623
44988.0,32,38.31127899531922,36.13108476380725,36.3680276308866,44.2527874527817,33.24894896964059,14.0,0.0,1.0,D08,0.105
57083.0,33,39.40762346229975,39.732900813716185,39.30721103417421,44.878844824584576,29.37757816295764,15.0,0.0,1.0,D08,0.2
44668.0,8,45.0584166891593,45.41824523909856,45.69021495704104,55.56384635519329,40.20141846198089,10.0,0.0,1.0,D08,0.125
37188.0,14,31.253346341475172,30.041067660311942,30.266023868536518,32.044097181768606,33.52630594868502,16.0,0.0,1.0,D08,0.344
27748.0,26,32.366215983904404,33.72969779454168,33.64397706502222,34.942233707299486,39.94600757353846,11.0,0.0,1.0,D08,0.423
52100.0,17,60.642412255237716,70.9454175670533,70.0573511457722,81.8069627612649,76.8506686734843,6.0,0.0,2.0,D08,0.266
32904.0,25,51.97928860157994,44.7615884034167,44.783831173995885,53.4286759207235,56.73380611489516,9.0,0.0,2.0,D08,0.182
52814.0,20,72.88018240482127,63.25628552801221,63.5670887151136,81.63418940746578,63.97952542586089,7.0,0.0,2.0,D08,0.116
55472.0,21,41.98641220305913,46.137486330402254,46.329779429332504,58.540263707605575,32.62962622211362,11.0,0.0,2.0,D08,0.067
31362.0,23,103.65156326340157,98.36214953614099,99.56041765762045,154.16909991580792,112.91911620288022,3.0,0.0,2.0,D08,0.11
40783.0,15,52.958459046383176,54.53452059651635,55.556023408653694,53.988332797522716,89.40116677547816,8.0,0.0,2.0,D08,0.541
63554.0,29,39.20643126732484,41.27643378862968,41.24101084865459,53.70077716692197,46.20278523330728,15.0,0.0,2.0,D08,0.031
47724.0,26,38.56765006585641,38.17767464320791,38.704353713235136,33.16117454099568,37.65157340707184,15.0,0.0,2.0,D08,0.787
25580.0,32,38.575193073835074,37.801654043929176,38.97230332427423,37.2314200041134,30.37760825784129,9.0,0.0,2.0,D08,0.577
41957.0,12,40.96249473672501,39.59267688483186,40.10032212401307,49.84517053881535,44.956764974028125,12.0,0.0,2.0,D08,0.111
71691.0,19,62.874335755056265,59.05474174136091,57.71437249773252,50.99482763346831,47.27752250452767,10.0,0.0,2.0,D08,0.707
44216.0,11,77.56457305328763,73.19589620458167,75.24972628511773,100.21596223706771,96.13167809484708,5.0,0.0,2.0,D08,0.13
69778.0,24,33.56731486744705,34.63932618249073,35.23601887952132,34.599258262364444,31.62836088007322,21.0,0.0,2.0,D08,0.539
40193.0,18,48.71618243983618,48.39534015331965,46.90879094407135,44.40239069389648,38.56631489618995,9.0,0.0,2.0,D08,0.594
28434.0,34,76.5495316780479,72.23716882758943,72.1402459928483,43.00328933131973,64.45925237318417,4.0,0.0,2.0,D08,0.872
58566.0,9,29.72771654949351,31.19853703044591,30.65257956678386,29.44628421742861,32.33546952353929,23.0,0.0,2.0,D08,0.62
69824.0,10,30.378225005013302,31.921543202505468,32.242774366269764,33.58561277573204,24.717129839233483,24.0,0.0,2.0,D08,0.364
74857.0,22,41.85215539202342,41.13541796870031,42.16457112047386,40.65289531533646,44.746481434101426,16.0,0.0,2.0,D08,0.6
42618.0,30,96.28590865101597,94.74610966022608,88.54628651914976,86.8832445538495,95.86119075900997,4.0,0.0,2.0,D08,0.528
18101.0,12,34.24069776046709,36.73061555752729,35.39568268599594,45.391149497205234,31.64598175945336,9.0,0.0,3.0,D08,0.123
