Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,36.576145339070436,35.23326722482263,35.4437299951748,38.27940044897796,34.56893490928548,17.0,0.0,0.0,E08,0.298
55056.0,28,43.83094651357554,42.302983594725646,42.112132536824575,49.33412714172205,49.23741254309872,14.0,0.0,0.0,E08,0.154
94739.0,14,41.74009279448174,38.917543108056535,38.461860018019934,42.70589224335303,37.28716481267431,22.0,0.0,0.0,E08,0.2
79842.0,35,57.95889515287897,61.97965015257006,60.30261176325371,64.99540676845314,43.57385380041327,10.0,0.0,0.0,E08,0.357
51296.0,9,47.743946600896344,46.08126171652719,45.54163188151493,33.166871435050105,52.32955021472106,11.0,0.0,0.0,E08,0.919
46761.0,12,43.40985048027,41.98274778064762,42.43751061262539,47.592488634053375,42.198492856770116,11.0,0.0,0.0,E08,0.249
37212.0,31,47.152587250770765,45.808661578453886,46.65085534291931,49.598478339307775,55.06270488101976,9.0,0.0,0.0,E08,0.394
43310.0,32,73.2930832144522,68.93478294893765,72.17133400979279,66.11532351860733,70.11536815858503,5.0,0.0,0.0,E08,0.594
46165.0,15,50.81909986294857,52.114817668923685,53.788738143403535,45.67040041221551,83.10284323613278,8.0,0.0,0.0,E08,0.749
101933.0,13,46.47503590286978,47.36817360101815,46.81820728709299,49.95479936669833,41.314662303455165,17.0,0.0,0.0,E08,0.326
58684.0,36,66.54948625125817,64.6359949104,64.15454339726185,61.14354516588818,65.52623714379578,7.0,0.0,0.0,E08,0.577
23479.0,10,51.44620731503261,52.83203696988755,52.60317962692906,46.87587004954991,36.71162059124994,5.0,0.0,0.0,E08,0.653
32743.0,33,61.9189359983762,64.38136386475365,67.7121021704311,59.762080423255796,66.25829947413516,5.0,0.0,0.0,E08,0.667
37128.0,17,28.349258017045294,26.59911934592479,27.136216044477063,29.571534214066908,26.856865136350386,19.0,0.0,0.0,E08,0.266
66492.0,8,36.803365326966244,39.427150652503194,39.66921211712552,43.59729665870748,35.5097581078359,17.0,0.0,0.0,E08,0.261
96096.0,19,37.40964897076231,37.96875522005576,37.11052602815225,42.39241157324724,31.686284752259382,24.0,0.0,0.0,E08,0.118
46335.0,20,36.73327887084636,37.378211589074226,36.939629736540134,29.00754209767147,44.12392735604151,14.0,0.0,0.0,E08,0.876
42396.0,37,34.78362860812091,37.65217618480988,37.662746609340616,34.88770999695022,35.800771482430825,13.0,0.0,0.0,E08,0.632
79150.0,29,71.28781742247064,80.01579641440281,82.39858730230594,86.47547591048908,65.61993957184207,6.0,0.0,0.0,E08,0.418
74673.0,24,40.48302180204612,40.94906226841823,40.430190796379506,42.20516251647334,44.68415666722715,18.0,0.0,0.0,E08,0.37
44421.0,22,48.071845884811154,44.365208023094425,43.86874269029955,44.51481588068407,49.4016557306328,11.0,0.0,1.0,E08,0.466
37164.0,35,39.57536398392641,41.21921296219152,41.10119501269116,41.789195694754774,51.73069457357267,10.0,0.0,1.0,E08,0.47
42371.0,28,35.045994373967716,38.44458695435837,38.6733006092568,48.323796914207,49.89404951670474,13.0,0.0,1.0,E08,0.088
43446.0,6,36.92794772547826,41.814438916632454,42.478799892784004,39.15496963704857,41.643423650638596,11.0,0.0,1.0,E08,0.656
70945.0,19,33.02761854171431,35.41268061679103,35.38569650855663,45.17651216400624,38.05524677351469,21.0,0.0,1.0,E08,0.019
41366.0,17,37.61821382590058,39.967863691011345,39.00443754118295,31.52780854630139,41.489230388237694,12.0,0.0,1.0,E08,0.839
36746.0,13,24.81307601928805,27.44534239545953,27.65465912740585,28.2413106350478,28.030262603044477,18.0,0.0,1.0,E08,0.458
33680.0,16,41.84065152777144,42.45342096789398,42.09232812868818,47.15844871496831,18.86453035504327,10.0,0.0,1.0,E08,0.288
15748.0,25,74.61052071556519,82.96524799966228,81.83481840985588,99.38558548074543,69.53821140143538,3.0,0.0,1.0,E08,0.298
56112.0,9,40.127434654230754,38.075985647073175,39.57017718000396,42.45759540153028,39.06431676048549,15.0,0.0,1.0,E08,0.334
78179.0,12,33.55197042304909,35.700436147620266,36.003432053372116,34.456310137067405,30.015068820221334,23.0,0.0,1.0,E08,0.621
52815.0,30,31.323600790668923,28.57508482929724,28.465396759671123,26.658272087811195,22.852226420733928,24.0,0.0,1.0,E08,0.698
25718.0,21,38.19053686858554,34.74912152584291,34.79931637822957,44.84876884351268,30.614467457846423,10.0,0.0,1.0,E08,0.084
33019.0,29,45.01978340220363,41.318343991854654,42.57148289496352,35.89603937642379,50.896306514142026,9.0,0.0,1.0,E08,0.768
39799.0,36,36.107526860796035,40.9011959081441,39.95541408187473,34.94229198300342,37.56931748378914,11.0,0.0,1.0,E08,0.734
18301.0,24,27.531881526229974,27.151666628412542,27.2788058526596,26.61406631039534,35.30467819368767,12.0,0.0,1.0,E08,0.533
17553.0,27,61.097424853479666,66.39733871266345,64.14259668144109,56.01110491313167,45.422582116599244,4.0,0.0,1.0,E08,0.634
44988.0,32,33.78582897200157,36.779465641946054,36.436030738943884,44.2527874527817,38.937693801181986,14.0,0.0,1.0,E08,0.111
57083.0,33,39.106488055736584,38.35938600955972,39.354511585721724,44.878844824584576,51.96771105260387,15.0,0.0,1.0,E08,0.192
44668.0,8,46.019133804144914,45.482499627261994,46.17272406411695,55.56384635519329,26.050405460674778,10.0,0.0,1.0,E08,0.157
37188.0,14,29.888648298227963,29.373199302710795,29.994608843082272,32.044097181768606,20.98739651293139,16.0,0.0,1.0,E08,0.329
27748.0,26,37.202342477683445,33.00611231928999,33.65614313532318,34.942233707299486,52.87623291769917,11.0,0.0,1.0,E08,0.441
52100.0,17,68.2197627873306,70.50078630819505,70.4143183717519,81.8069627612649,58.558332483142635,6.0,0.0,2.0,E08,0.265
32904.0,25,38.486837413626404,45.9842007506844,45.36404759399251,53.4286759207235,41.94148896401144,9.0,0.0,2.0,E08,0.206
52814.0,20,56.52450124176302,64.04973861315793,62.92881461476204,81.63418940746578,72.52193547034354,7.0,0.0,2.0,E08,0.115
55472.0,21,48.845911273478215,46.368406009529316,46.12749622899512,58.540263707605575,40.44986641940526,11.0,0.0,2.0,E08,0.067
31362.0,23,84.12005532003809,90.85091730996751,100.48226322351402,154.16909991580792,101.1940307271874,3.0,0.0,2.0,E08,0.12
40783.0,15,54.21488625198748,54.118657186367976,55.863927866933714,53.988332797522716,76.77006348788613,8.0,0.0,2.0,E08,0.549
63554.0,29,43.56101747267771,40.22753088390919,41.57837464126092,53.70077716692197,44.10429166842242,15.0,0.0,2.0,E08,0.033
47724.0,26,39.71048255944755,38.67420926414444,38.797647515964954,33.16117454099568,42.87196895261017,15.0,0.0,2.0,E08,0.783
25580.0,32,40.88074324618765,38.87558191987699,38.948380636485304,37.2314200041134,22.566072310170007,9.0,0.0,2.0,E08,0.564
41957.0,12,40.40569249915722,40.040900850202654,39.99658501648705,49.84517053881535,39.193954586039176,12.0,0.0,2.0,E08,0.093
71691.0,19,54.451143716497356,56.418855228544864,57.556497422789924,50.99482763346831,37.2406829639852,10.0,0.0,2.0,E08,0.696
44216.0,11,61.54886996479784,75.08381709089906,74.99150234310682,100.21596223706771,41.11761545128094,5.0,0.0,2.0,E08,0.137
69778.0,24,33.78027043561754,35.09183693272537,34.52058803960435,34.599258262364444,33.71997286684948,21.0,0.0,2.0,E08,0.493
40193.0,18,47.76346924964834,47.382060323718754,46.831797812713454,44.40239069389648,46.65878204620631,9.0,0.0,2.0,E08,0.588
28434.0,34,69.99385424267761,70.924989001295,72.74163028063057,43.00328933131973,60.2768553795199,4.0,0.0,2.0,E08,0.88
58566.0,9,29.137541934252265,31.403958162453428,31.1214107241527,29.44628421742861,33.8346614316174,23.0,0.0,2.0,E08,0.656
69824.0,10,35.981244184130546,32.171005303301655,32.15418799528294,33.58561277573204,30.475429191366203,24.0,0.0,2.0,E08,0.365
74857.0,22,42.528863494247716,42.0055018412085,42.20637025888135,40.65289531533646,40.23557065392765,16.0,0.0,2.0,E08,0.608
42618.0,30,100.17664769724696,92.63587815041477,91.88491782906856,86.8832445538495,33.083220612063386,4.0,0.0,2.0,E08,0.578
18101.0,12,37.75630139059236,37.454656036944144,36.00976150233668,45.391149497205234,42.632897453407615,9.0,0.0,3.0,E08,0.159
24849.0,42,43.6719527165351,48.35108952521382,46.910324743017334,47.18065731344459,58.60614439629952,6.0,0.0,3.0,E08,0.454
28485.0,53,39.627524523948054,43.81283459836027,43.20678780841548,44.86515781221688,41.49257454791052,8.0,0.0,3.0,E08,0.445
14917.0,28,24.747574108922823,24.631956024072405,25.01201356460764,26.164164120128415,17.780151189786057,13.0,0.0,3.0,E08,0.404
28577.0,49,79.93559866938674,71.92311528628032,71.95646998931564,58.61447472793299,103.58633439695436,4.0,0.0,3.0,E08,0.69
48630.0,25,42.96247923516349,39.03044558807959,39.13633754292519,44.92762794631644,30.867460888802253,14.0,0.0,3.0,E08,0.198
40609.0,9,42.158492189191165,40.37433501268907,40.05599398901887,46.76505897476601,40.66714431969955,11.0,0.0,3.0,E08,0.228
46194.0,21,31.99078942007184,32.16846537737186,32.17376617435139,29.953993703727892,30.708012163242227,18.0,0.0,3.0,E08,0.685
87096.0,17,41.776126508430735,40.208401175085626,39.71212192167334,36.683183875060664,44.05592521007988,20.0,0.0,3.0,E08,0.721
43730.0,39,31.359686401474953,31.397837663563966,31.96411419118493,33.313403991603366,30.148881055421512,18.0,0.0,3.0,E08,0.385
13881.0,41,30.804066588064746,30.696294870457283,29.587265803275454,33.34743870717234,21.965010016734755,7.0,0.0,3.0,E08,0.312
56518.0,13,52.04956145997079,46.61678552817813,46.86978913178145,36.48740502168639,43.14937321820728,12.0,0.0,3.0,E08,0.876
43544.0,32,47.40459424201219,43.7523770018284,42.882990704045255,53.73719787500824,44.67196965358311,11.0,0.0,3.0,E08,0.104
41741.0,8,118.26721717895848,115.15986660597733,109.31472869699705,134.1396243521082,118.9848899622441,3.0,0.0,3.0,E08,0.297
45114.0,36,43.05323448866576,41.73582004271585,42.738345805883114,36.13517252979821,45.85700779270147,11.0,0.0,3.0,E08,0.782
32792.0,54,45.50033627178809,49.86628438153768,50.48247383234033,38.550304692651245,57.565412555849285,7.0,0.0,3.0,E08,0.832
51758.0,48,90.81337350010472,77.109324711626,77.0419234295097,81.23076805008371,78.6502902618106,5.0,0.0,3.0,E08,0.427
35409.0,56,40.645167040756974,41.39852572670256,41.65374097791209,42.1322623596991,56.50929473764014,10.0,0.0,3.0,E08,0.465
31824.0,33,23.63243632880917,24.792817603813692,24.592109828128894,25.604380979082006,22.65634971480349,21.0,0.0,3.0,E08,0.384
38980.0,30,38.01070838400076,38.23533872721588,37.584381096138344,36.5845212649616,33.44481859241489,12.0,0.0,3.0,E08,0.572
52242.0,51,44.21890843415514,44.97940711114366,45.169722334170544,55.82442273195554,41.0163445710273,11.0,0.0,3.0,E08,0.108
50951.0,26,26.210231950225516,25.05965842381245,25.36321399621,30.257258645942123,24.956567592513917,29.0,0.0,3.0,E08,0.053
43066.0,27,40.02001384700644,38.20584370809099,38.76828177110466,43.44877062568575,37.80257933781949,13.0,0.0,3.0,E08,0.242
47402.0,40,42.16828481964845,44.60854715968906,43.951356285155825,40.30819551489378,48.75083668733593,12.0,0.0,3.0,E08,0.676
27818.0,47,37.3144863413331,40.99583882247495,40.47599446920962,41.252195883121836,34.06716916957498,8.0,0.0,3.0,E08,0.449
28620.0,11,33.867997022782475,33.88432257533064,33.23478137669025,34.1728982873944,40.72880246348289,13.0,0.0,3.0,E08,0.439
40213.0,35,45.89439654290303,45.84163004632428,48.12244206879756,57.87699417867033,50.77304098558663,9.0,0.0,3.0,E08,0.175
53955.0,23,40.09441526698746,42.57828165703836,42.61446983680146,49.97018351007569,37.8634166187162,13.0,0.0,3.0,E08,0.154
30240.0,19,29.061928028902866,30.297938838326345,30.62251663691178,37.91466814223056,21.365797243094125,14.0,0.0,3.0,E08,0.075
