Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,36.25462285321631,35.61400988960693,35.8087537064718,38.27940044897796,43.00025163554573,17.0,0.0,0.0,C11,0.314
55056.0,28,43.03684094971821,41.028771524150024,42.4490114005406,49.33412714172205,46.64148508167716,14.0,0.0,0.0,C11,0.174
94739.0,14,41.484636089726806,39.07206499710968,38.79301499978012,42.70589224335303,33.32411358348398,22.0,0.0,0.0,C11,0.212
79842.0,35,74.21234603975947,59.448689042381496,60.274446130197276,64.99540676845314,40.869961087787146,10.0,0.0,0.0,C11,0.34
51296.0,9,47.739161565742414,45.34816620538469,46.342044239086086,33.166871435050105,33.9861644607754,11.0,0.0,0.0,C11,0.928
46761.0,12,40.347906816141084,43.133688563325975,42.600243198456695,47.592488634053375,49.02526332333466,11.0,0.0,0.0,C11,0.267
37212.0,31,45.98910105594861,46.07369789229851,46.230509905418145,49.598478339307775,41.33925391004856,9.0,0.0,0.0,C11,0.353
43310.0,32,73.73362060623371,74.0221885056105,72.46516029981797,66.11532351860733,50.82776791231829,5.0,0.0,0.0,C11,0.6
46165.0,15,54.58786874836691,54.04151847455732,54.327058813413764,45.67040041221551,53.98945228796305,8.0,0.0,0.0,C11,0.752
101933.0,13,44.797329425623175,46.53343816966477,46.96826938625536,49.95479936669833,46.64907116294254,17.0,0.0,0.0,C11,0.349
58684.0,36,67.02977319531291,64.34820455807973,63.67351074064714,61.14354516588818,70.99625266023695,7.0,0.0,0.0,C11,0.575
23479.0,10,54.842977984895285,55.130528771257765,53.806243837391186,46.87587004954991,59.4607265599545,5.0,0.0,0.0,C11,0.675
32743.0,33,57.669640260657914,66.04578091626882,66.30065437674301,59.762080423255796,44.53954782685463,5.0,0.0,0.0,C11,0.62
37128.0,17,25.835939128335667,27.215828280378727,27.097781848684427,29.571534214066908,21.612195002133873,19.0,0.0,0.0,C11,0.277
66492.0,8,40.158506738630635,40.032655121107894,40.02856581477891,43.59729665870748,38.17010016211586,17.0,0.0,0.0,C11,0.277
96096.0,19,39.25408086024679,37.30980707888891,37.0207643018397,42.39241157324724,40.07522414502209,24.0,0.0,0.0,C11,0.113
46335.0,20,36.49566589198993,36.24345064773042,37.299715631453964,29.00754209767147,40.23537850245253,14.0,0.0,0.0,C11,0.906
42396.0,37,32.40076778445014,37.61015035276425,37.74610105895491,34.88770999695022,33.98459266869703,13.0,0.0,0.0,C11,0.663
79150.0,29,107.13159666067482,85.26456457692588,83.4737749484556,86.47547591048908,84.94961256048902,6.0,0.0,0.0,C11,0.44
74673.0,24,37.7748044157276,40.64147863770796,40.19344244241204,42.20516251647334,31.183143646652834,18.0,0.0,0.0,C11,0.371
44421.0,22,47.99388518148104,44.366351211183435,43.61044661667621,44.51481588068407,45.09173836632819,11.0,0.0,1.0,C11,0.456
37164.0,35,35.600254859727976,40.72568382578505,41.38716409945766,41.789195694754774,47.69220353383016,10.0,0.0,1.0,C11,0.497
42371.0,28,38.5091964692793,38.775837166111806,37.99340254627695,48.323796914207,39.43402715078965,13.0,0.0,1.0,C11,0.069
43446.0,6,41.50270258306976,42.70633392530776,42.247242922107425,39.15496963704857,54.99237970655002,11.0,0.0,1.0,C11,0.648
70945.0,19,39.66280993654898,35.704598096580106,35.562247151443316,45.17651216400624,35.8213954619049,21.0,0.0,1.0,C11,0.023
41366.0,17,37.653367060641635,39.77378575544323,39.46695846289463,31.52780854630139,55.618444464626776,12.0,0.0,1.0,C11,0.861
36746.0,13,29.494565257532695,27.976301047264933,27.68788703807947,28.2413106350478,27.04250217204144,18.0,0.0,1.0,C11,0.458
33680.0,16,40.811180481838335,42.58505283919598,42.447577229161176,47.15844871496831,36.361848827216804,10.0,0.0,1.0,C11,0.314
15748.0,25,85.41497165175124,83.95938086905977,81.04637277924621,99.38558548074543,102.55481814975622,3.0,0.0,1.0,C11,0.278
56112.0,9,37.82851093084838,39.928310323514786,39.08928330506077,42.45759540153028,39.969848679867404,15.0,0.0,1.0,C11,0.282
78179.0,12,36.179726855067074,35.57435057235409,35.68644444241937,34.456310137067405,39.80245445638409,23.0,0.0,1.0,C11,0.609
52815.0,30,29.366548829400198,28.47591510288976,28.680297540169455,26.658272087811195,29.104843282562644,24.0,0.0,1.0,C11,0.692
