Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,Number_of_pbodies_in_Nucleus,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,34.03664476451157,35.25125935423076,35.52305272017188,38.27940044897796,43.92208313816485,17.0,0.0,0.0,0.0,D16,0.308
55056.0,28,37.22420591432882,43.99091000799321,44.110576778477885,47.99592134625364,49.62156800614097,13.0,1.0,0.0,0.0,D16,0.33
94739.0,14,39.287127042114584,38.894574963782986,39.925152815271176,41.03561349634507,42.44459242934247,21.0,1.0,0.0,0.0,D16,0.41
79842.0,35,68.63106166383156,59.68535032071657,60.286670889761616,64.99540676845314,49.14429248731792,10.0,0.0,0.0,0.0,D16,0.331
51296.0,9,48.75538263470069,45.046810695252795,45.6260515092673,33.166871435050105,48.90348183338385,11.0,0.0,0.0,0.0,D16,0.902
46761.0,12,44.346692262689146,44.95545968257394,45.517847816655916,47.8328880863807,51.428493318708924,10.0,1.0,0.0,0.0,D16,0.387
37212.0,31,46.17656272086362,49.56224517008907,50.31894129848997,60.38404397131118,75.97343474179033,8.0,1.0,0.0,0.0,D16,0.197
43310.0,32,74.29640257588044,75.54012846269588,72.87248734092192,66.11532351860733,71.76549964588531,5.0,0.0,0.0,0.0,D16,0.61
46165.0,15,95.65986466970726,78.03362539025912,77.11649148254413,86.09424279107647,86.20899613564869,5.0,3.0,0.0,0.0,D16,0.36
101933.0,13,50.257887733556814,48.319896584448955,49.10795377246754,49.912227101823945,57.140734562942015,16.0,1.0,0.0,0.0,D16,0.445
58684.0,36,62.9562464961635,65.25901047113129,64.92365966774467,61.14354516588818,65.7200370911246,7.0,0.0,0.0,0.0,D16,0.602
23479.0,10,42.66645715536231,53.970596317907855,53.443314823893886,46.87587004954991,65.30622261023491,5.0,0.0,0.0,0.0,D16,0.667
32743.0,33,63.23736695356937,66.70858770919597,66.7640678031532,59.762080423255796,82.90720651844883,5.0,0.0,0.0,0.0,D16,0.635
37128.0,17,32.57817768187029,32.048486464950244,31.533308766809686,32.15591582960236,35.864702866210365,15.0,4.0,0.0,0.0,D16,0.459
66492.0,8,40.25208306751159,40.52665670933361,39.54692364706136,43.59729665870748,33.85976495645187,17.0,0.0,0.0,0.0,D16,0.282
96096.0,19,36.046479700768366,38.64261533258328,38.12578225381152,42.681654242223594,39.825070926656636,23.0,1.0,0.0,0.0,D16,0.167
46335.0,20,42.74259342220642,41.57386757108196,40.808253053881394,33.20865548812413,34.27290660376092,12.0,2.0,0.0,0.0,D16,0.827
42396.0,37,41.1906578631158,42.15555756322099,42.01104760731709,40.55861166977304,40.276156326064765,11.0,2.0,0.0,0.0,D16,0.566
79150.0,29,89.68189329988817,82.80259623526665,83.42884961781917,86.47547591048908,118.7261564570474,6.0,0.0,0.0,0.0,D16,0.438
74673.0,24,43.22066744336872,42.074198724374895,43.56693435220831,44.664605792339486,39.622354984633574,16.0,2.0,0.0,0.0,D16,0.443
44421.0,22,49.6995605936149,51.282822284894436,49.96787708850016,47.45457850205059,33.18746652633075,9.0,2.0,0.0,1.0,D16,0.568
37164.0,35,44.06833722436507,44.900915146916475,44.67224939552086,43.96385557503779,39.6587767104647,9.0,1.0,0.0,1.0,D16,0.536
42371.0,28,43.555811288219836,40.41571951582092,40.36423029899584,46.18596539703071,38.1585612416708,12.0,1.0,0.0,1.0,D16,0.216
43446.0,6,38.70506190998919,40.86831449561773,42.305419818482605,39.15496963704857,35.759377691226085,11.0,0.0,0.0,1.0,D16,0.638
70945.0,19,38.16908185749224,36.73006599935079,36.534549799770026,45.57813486098199,40.010524968675654,20.0,1.0,0.0,1.0,D16,0.042
