Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,Number_of_pbodies_in_Nucleus,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,37.84454812602165,35.53703905571275,35.68299741141046,38.27940044897796,19.91992414141338,17.0,0.0,0.0,0.0,C15,0.32
55056.0,28,43.98797207444709,45.010624595981334,44.32718741972957,47.99592134625364,45.38792995826311,13.0,1.0,0.0,0.0,C15,0.343
94739.0,14,40.42219915886322,39.68278774993597,39.77406565846019,41.03561349634507,36.70591118818906,21.0,1.0,0.0,0.0,C15,0.398
79842.0,35,57.621495962077844,58.510287576406434,59.76107497159465,64.99540676845314,42.14222851086077,10.0,0.0,0.0,0.0,C15,0.332
51296.0,9,42.69353274558726,46.15537553983756,45.788717642882474,33.166871435050105,40.461320715616985,11.0,0.0,0.0,0.0,C15,0.908
46761.0,12,45.914179357099805,46.4789731660725,45.57094140431071,47.8328880863807,53.49400107018214,10.0,1.0,0.0,0.0,C15,0.406
37212.0,31,56.027295160081465,50.359205536396985,49.910428564984656,60.38404397131118,49.28160083146474,8.0,1.0,0.0,0.0,C15,0.192
43310.0,32,73.76951798591902,68.78114312389268,73.15700804061645,66.11532351860733,81.34909526011977,5.0,0.0,0.0,0.0,C15,0.61
46165.0,15,63.08015071925123,81.9252074778194,77.70538148036626,86.09424279107647,83.5825579959538,5.0,3.0,0.0,0.0,C15,0.366
101933.0,13,45.29002212273504,48.73755025458403,48.772902572840934,49.912227101823945,54.704595247046925,16.0,1.0,0.0,0.0,C15,0.451
58684.0,36,69.07478761287247,65.75181356144645,64.46434282600869,61.14354516588818,94.07952667221376,7.0,0.0,0.0,0.0,C15,0.584
23479.0,10,53.357523965792154,52.952430512147814,54.31222787126652,46.87587004954991,67.97550133510951,5.0,0.0,0.0,0.0,C15,0.697
32743.0,33,68.29181301329179,64.36762164697184,67.36801589649116,59.762080423255796,98.73478352952739,5.0,0.0,0.0,0.0,C15,0.651
37128.0,17,32.74229469793277,31.626859485013462,31.7836288322339,32.15591582960236,26.645703555557027,15.0,4.0,0.0,0.0,C15,0.47
66492.0,8,38.294172333402855,39.253837095772,39.670264849977514,43.59729665870748,27.732184696923817,17.0,0.0,0.0,0.0,C15,0.262
96096.0,19,38.19301764667129,37.920545787601206,38.173595505479355,42.681654242223594,34.89272563923323,23.0,1.0,0.0,0.0,C15,0.168
46335.0,20,41.96428993773023,41.95505021058056,41.27043725100641,33.20865548812413,42.44502418969516,12.0,2.0,0.0,0.0,C15,0.84
42396.0,37,42.11048313142327,43.59392521006444,41.96774676315959,40.55861166977304,45.639383110339246,11.0,2.0,0.0,0.0,C15,0.545
79150.0,29,73.35182720008689,84.03423344559309,84.04999635165615,86.47547591048908,64.34471861355327,6.0,0.0,0.0,0.0,C15,0.463
74673.0,24,41.63563245162751,41.72007281729775,43.27099347462362,44.664605792339486,45.98789882039259,16.0,2.0,0.0,0.0,C15,0.432
44421.0,22,48.098415763126,48.54899500219504,49.38955429100954,47.45457850205059,49.72544531186085,9.0,2.0,0.0,1.0,C15,0.573
37164.0,35,41.94642333447799,43.06515989519474,44.10957392652751,43.96385557503779,28.62480345592592,9.0,1.0,0.0,1.0,C15,0.503
42371.0,28,39.67625260727412,39.367126604508556,40.15719834382523,46.18596539703071,39.7226414393255,12.0,1.0,0.0,1.0,C15,0.234
43446.0,6,43.30063775043401,43.62149657889921,42.19365788309033,39.15496963704857,29.92728381565039,11.0,0.0,0.0,1.0,C15,0.646
70945.0,19,37.79355475356475,36.60916698606863,36.54289073783473,45.57813486098199,31.549762040756338,20.0,1.0,0.0,1.0,C15,0.042
41366.0,17,40.94653955738025,41.704328781453725,41.42172196237841,31.029108318997565,44.497796553611664,11.0,1.0,0.0,1.0,C15,0.903
36746.0,13,35.04166305548553,34.26124801124283,33.8168321363961,27.645370663590032,30.886413835960393,13.0,5.0,0.0,1.0,C15,0.86
33680.0,16,45.85252408219568,42.31536985886847,41.93736857675449,47.15844871496831,45.32950963429435,10.0,0.0,0.0,1.0,C15,0.292
15748.0,25,68.73545981577146,87.29768004400779,82.95127307313531,99.38558548074543,7.936780219105889,3.0,0.0,0.0,1.0,C15,0.307
56112.0,9,51.830755862327706,48.06306943094154,48.46584210813923,46.798589404797575,59.82718154797166,11.0,4.0,0.0,1.0,C15,0.557
78179.0,12,46.042449453672376,44.34012987881049,44.77980584857543,39.251675656085006,45.38181652495361,16.0,7.0,0.0,1.0,C15,0.78
52815.0,30,26.89832565222136,29.515142668972288,28.47202233435937,26.658272087811195,30.16385968385286,24.0,0.0,0.0,1.0,C15,0.655
25718.0,21,36.55675128074047,35.06468514015736,34.90021169873839,44.84876884351268,33.2037749041394,10.0,0.0,0.0,1.0,C15,0.086
33019.0,29,48.723591465978494,58.83793893464347,56.09802179386042,37.64249112362695,43.1627918020302,6.0,3.0,0.0,1.0,C15,0.863
39799.0,36,50.96012588265315,45.5413890619263,45.51458824253264,41.5898522406657,47.69061571288218,9.0,2.0,0.0,1.0,C15,0.655
18301.0,24,32.8049883094966,34.509334768185475,34.09015545765211,33.61462741245158,39.24839321016343,9.0,3.0,0.0,1.0,C15,0.517
17553.0,27,97.17630253079253,81.61897996876873,84.21920427364675,74.51020908314895,106.81323670236168,3.0,1.0,0.0,1.0,C15,0.622
44988.0,32,35.508412630586896,41.57807635086813,40.46592685692009,42.649842368790296,39.509828045680635,12.0,2.0,0.0,1.0,C15,0.368
57083.0,33,39.719442209964726,38.987039896419205,39.326650795816164,44.878844824584576,53.2049967865345,15.0,0.0,0.0,1.0,C15,0.192
44668.0,8,54.35944994821851,48.4021185529873,48.759755131930305,52.38775395625414,37.48139681078496,9.0,1.0,0.0,1.0,C15,0.387
37188.0,14,35.393945014310525,34.91191572178626,34.33312930312084,35.86602981931425,42.29128417690135,13.0,3.0,0.0,1.0,C15,0.399
27748.0,26,38.007525464997784,36.426445086998484,36.17384616945202,32.750509487697634,58.500734069820076,10.0,1.0,0.0,1.0,C15,0.649
52100.0,17,70.12257533527314,69.91752457376161,70.37607407087567,81.8069627612649,76.49233798404997,6.0,0.0,0.0,2.0,C15,0.27
32904.0,25,41.11161221628935,45.47213917236999,45.341442482622675,53.4286759207235,41.55850116815421,9.0,0.0,0.0,2.0,C15,0.206
52814.0,20,74.08341388847441,70.5506076723414,71.07111618667598,100.62969643429655,44.90741702450293,6.0,1.0,0.0,2.0,C15,0.053
55472.0,21,48.96110697337888,45.91551528816269,46.00875967804673,58.540263707605575,49.58476876215093,11.0,0.0,0.0,2.0,C15,0.069
31362.0,23,99.32969572225747,108.47604926268092,101.55528090149811,154.16909991580792,85.34805219505627,3.0,0.0,0.0,2.0,C15,0.106
40783.0,15,61.36048456748531,60.52046051368579,61.326112038289956,48.881605355655026,18.95530367997349,7.0,1.0,0.0,2.0,C15,0.751
63554.0,29,45.59546386423294,43.12155564511981,43.695704468088586,53.04262581202505,37.7053733408921,14.0,1.0,0.0,2.0,C15,0.116
47724.0,26,43.78066928763167,46.938574006845485,47.61687853431621,47.193321351550715,43.41552162610436,11.0,4.0,0.0,2.0,C15,0.496
25580.0,32,42.3841341399837,41.149369073315036,42.162196033441674,35.13071946157443,34.99007309423027,8.0,1.0,0.0,2.0,C15,0.74
41957.0,12,41.53692058283017,39.37383838320254,40.040392063878315,49.84517053881535,37.63295146209632,12.0,0.0,0.0,2.0,C15,0.101
