Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,Number_of_pbodies_in_Nucleus,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,35.53944591918754,35.3837166374549,35.371955807550535,38.27940044897796,41.60584221174412,17.0,0.0,0.0,0.0,C05,0.286
55056.0,28,44.11488841893162,44.65651601965821,44.02602285385327,47.99592134625364,62.82045766277557,13.0,1.0,0.0,0.0,C05,0.322
94739.0,14,42.430683123485714,40.05950133363422,39.960137627255165,41.03561349634507,41.894516390873555,21.0,1.0,0.0,0.0,C05,0.411
79842.0,35,62.077439747553434,59.660935418252166,60.782342291072766,64.99540676845314,75.70523408860831,10.0,0.0,0.0,0.0,C05,0.363
51296.0,9,41.79847050557355,46.100755765852085,46.214345175845196,33.166871435050105,52.98450697846922,11.0,0.0,0.0,0.0,C05,0.931
46761.0,12,43.06323221689222,45.75820526563017,45.5420120747219,47.8328880863807,42.455393542842224,10.0,1.0,0.0,0.0,C05,0.411
37212.0,31,45.21388696198558,48.34516249118929,50.03410636016169,60.38404397131118,69.44343913327606,8.0,1.0,0.0,0.0,C05,0.197
43310.0,32,67.81219601729633,72.1069274820147,72.56784226789584,66.11532351860733,41.6136555619638,5.0,0.0,0.0,0.0,C05,0.629
46165.0,15,69.82306148170491,79.40330196952591,76.7396357432659,86.09424279107647,68.7221437180455,5.0,3.0,0.0,0.0,C05,0.348
101933.0,13,49.22319807202488,48.31065571399503,48.57256207184773,49.912227101823945,52.50170817803978,16.0,1.0,0.0,0.0,C05,0.419
58684.0,36,59.58033295856976,65.07299018366382,63.93878827119205,61.14354516588818,63.41216618311004,7.0,0.0,0.0,0.0,C05,0.564
23479.0,10,61.6027966312173,55.209153639871154,52.98823391493545,46.87587004954991,48.31448187529038,5.0,0.0,0.0,0.0,C05,0.657
32743.0,33,63.3666164766192,65.31632499036637,66.4719167526908,59.762080423255796,100.28948531716182,5.0,0.0,0.0,0.0,C05,0.615
37128.0,17,32.39945009195385,31.71444061725908,31.536157859874955,32.15591582960236,35.90081637372312,15.0,4.0,0.0,0.0,C05,0.449
66492.0,8,39.57309844588389,39.32191616153108,39.32264900568013,43.59729665870748,37.184548098925475,17.0,0.0,0.0,0.0,C05,0.252
96096.0,19,37.762397332012156,37.66172516166045,37.926419960170506,42.681654242223594,36.35439000170102,23.0,1.0,0.0,0.0,C05,0.166
46335.0,20,41.13231316375304,41.35995366435138,40.92793630497968,33.20865548812413,55.769354433135796,12.0,2.0,0.0,0.0,C05,0.838
42396.0,37,43.55446314154574,42.55769811792913,42.58254904860574,40.55861166977304,51.45767167600354,11.0,2.0,0.0,0.0,C05,0.582
79150.0,29,82.87907327337689,79.71173463493675,82.97559774943828,86.47547591048908,74.4816661535543,6.0,0.0,0.0,0.0,C05,0.429
74673.0,24,44.55690372977041,43.133941172177664,43.348929089691936,44.664605792339486,40.10205686227513,16.0,2.0,0.0,0.0,C05,0.431
44421.0,22,47.28553570781205,48.22504894664823,50.12422693277281,47.45457850205059,62.0341455302632,9.0,2.0,0.0,1.0,C05,0.617
37164.0,35,45.94500903146529,44.2506095935154,44.598363434199314,43.96385557503779,46.41595026899691,9.0,1.0,0.0,1.0,C05,0.537
42371.0,28,42.69595307876036,39.66292040550522,40.20469393595942,46.18596539703071,42.23716110280258,12.0,1.0,0.0,1.0,C05,0.233
43446.0,6,42.221584717251616,42.777317053310725,41.74017343306811,39.15496963704857,43.34246484733975,11.0,0.0,0.0,1.0,C05,0.624
70945.0,19,37.22751618024962,36.641041945710015,36.48692634876992,45.57813486098199,27.832663634975006,20.0,1.0,0.0,1.0,C05,0.034
41366.0,17,37.42211829847567,41.316181104657886,41.562526499984095,31.029108318997565,34.07206859216317,11.0,1.0,0.0,1.0,C05,0.892
36746.0,13,33.3732795521794,33.861596799731274,33.60163846734126,27.645370663590032,40.15223624962455,13.0,5.0,0.0,1.0,C05,0.834
33680.0,16,38.286063899496206,43.9213439164384,42.110650619692116,47.15844871496831,33.52305063772391,10.0,0.0,0.0,1.0,C05,0.285
15748.0,25,96.13259436643905,80.1977223508269,81.89773296926359,99.38558548074543,120.89765601524577,3.0,0.0,0.0,1.0,C05,0.307
56112.0,9,49.23130543874866,47.197815146787974,48.39175807896423,46.798589404797575,45.92759288404209,11.0,4.0,0.0,1.0,C05,0.583
78179.0,12,45.76319167163408,44.59232111250044,44.601479255000825,39.251675656085006,47.26113728189306,16.0,7.0,0.0,1.0,C05,0.766
52815.0,30,28.850002920038843,28.771009973321867,28.66804115571058,26.658272087811195,27.34642523049546,24.0,0.0,0.0,1.0,C05,0.686
25718.0,21,35.74531226416126,35.73745555225557,35.058503499898535,44.84876884351268,16.910286273503722,10.0,0.0,0.0,1.0,C05,0.087
33019.0,29,67.1372632391833,57.9414072494732,56.95477009063585,37.64249112362695,77.13558897014326,6.0,3.0,0.0,1.0,C05,0.88
39799.0,36,42.256673443790476,44.99573558020744,46.19363021579252,41.5898522406657,34.64642631183879,9.0,2.0,0.0,1.0,C05,0.667
18301.0,24,35.175343837962345,32.77339446934479,33.85802788779078,33.61462741245158,39.12785647397882,9.0,3.0,0.0,1.0,C05,0.512
17553.0,27,79.81260678694426,82.0968011768632,82.74896784939398,74.51020908314895,76.4730358619802,3.0,1.0,0.0,1.0,C05,0.588
44988.0,32,39.90978538037537,39.78109790767767,40.30809807884207,42.649842368790296,58.12603061346715,12.0,2.0,0.0,1.0,C05,0.391
57083.0,33,43.70650658945868,39.860575822009366,39.48049214049893,44.878844824584576,33.500569450942315,15.0,0.0,0.0,1.0,C05,0.197
44668.0,8,49.98706431712877,48.381860958383484,49.63774008717433,52.38775395625414,66.93242433652532,9.0,1.0,0.0,1.0,C05,0.402
37188.0,14,33.47095187561556,34.04629601651151,34.250908460599454,35.86602981931425,28.62193480131004,13.0,3.0,0.0,1.0,C05,0.391
27748.0,26,33.907804874095845,34.9105254561436,36.04011158794786,32.750509487697634,44.06995873935461,10.0,1.0,0.0,1.0,C05,0.655
52100.0,17,76.43056970594277,68.90849664215942,69.8189915479943,81.8069627612649,78.69751086495401,6.0,0.0,0.0,2.0,C05,0.258
32904.0,25,45.64059271911928,45.40895749664631,44.67895961803604,53.4286759207235,39.91591277942746,9.0,0.0,0.0,2.0,C05,0.205
52814.0,20,74.63831960873573,70.25862623504092,70.12338473433718,100.62969643429655,88.23379592141139,6.0,1.0,0.0,2.0,C05,0.045
55472.0,21,40.67553712778343,46.51396482014279,45.65362739478394,58.540263707605575,51.203931840344694,11.0,0.0,0.0,2.0,C05,0.069
31362.0,23,105.71172695862576,104.12146575509755,101.40512614884386,154.16909991580792,149.78654594039077,3.0,0.0,0.0,2.0,C05,0.106
40783.0,15,62.04336886597311,61.221788951818425,61.39752704932161,48.881605355655026,48.6250943614181,7.0,1.0,0.0,2.0,C05,0.77
63554.0,29,47.96622992600912,43.53375531683722,43.51534354400497,53.04262581202505,37.825680317918604,14.0,1.0,0.0,2.0,C05,0.1
47724.0,26,49.194202207425505,47.17033733764272,47.72507008223776,47.193321351550715,35.41431545910222,11.0,4.0,0.0,2.0,C05,0.511
25580.0,32,43.1956234484769,41.669958923696505,42.29735625091164,35.13071946157443,36.28058796063691,8.0,1.0,0.0,2.0,C05,0.752
41957.0,12,41.542476072016186,40.881144367305225,40.04899613273264,49.84517053881535,37.3076757340264,12.0,0.0,0.0,2.0,C05,0.111
71691.0,19,61.873949145890926,58.3056202698553,58.33742674969406,50.99482763346831,60.10202500293938,10.0,0.0,0.0,2.0,C05,0.733
44216.0,11,107.67922648875599,87.88033950383642,88.36163191569092,142.64516812520716,89.84995438465256,4.0,1.0,0.0,2.0,C05,0.045
69778.0,24,36.53740888983764,36.11272556392352,35.79236406649403,39.24298464286703,39.62916267464426,20.0,1.0,0.0,2.0,C05,0.268
40193.0,18,45.25319216170802,48.204787815045094,47.083582449695626,44.40239069389648,52.60429884639953,9.0,0.0,0.0,2.0,C05,0.592
