Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,Number_of_pbodies_in_Nucleus,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,35.20572836866947,36.14897535706028,35.53172675646522,38.27940044897796,35.20800273861218,17.0,0.0,0.0,0.0,D05,0.307
55056.0,28,38.02489821036171,43.087992102672004,44.61194825323306,47.99592134625364,31.583488428835565,13.0,1.0,0.0,0.0,D05,0.333
94739.0,14,41.16053672444285,40.34564580636113,39.79380145566861,41.03561349634507,30.63081777304072,21.0,1.0,0.0,0.0,D05,0.403
79842.0,35,55.813141590320924,59.698352652610225,60.12937092675699,64.99540676845314,49.990885139389924,10.0,0.0,0.0,0.0,D05,0.35
51296.0,9,44.55451892356837,45.497436099062014,46.12903715465662,33.166871435050105,35.33911695268843,11.0,0.0,0.0,0.0,D05,0.914
46761.0,12,47.09801107487565,45.2809896084015,45.63514371361715,47.8328880863807,54.32307993714519,10.0,1.0,0.0,0.0,D05,0.414
37212.0,31,50.408009995146344,50.10304215871384,50.672624872591044,60.38404397131118,38.763829209543076,8.0,1.0,0.0,0.0,D05,0.212
43310.0,32,83.92213233889929,72.46094047630278,72.74547771903799,66.11532351860733,56.66743624783235,5.0,0.0,0.0,0.0,D05,0.609
46165.0,15,72.53755053574837,76.77300446321222,75.89959093504838,86.09424279107647,67.10644720644345,5.0,3.0,0.0,0.0,D05,0.333
101933.0,13,46.425643199617696,49.884340571503714,48.50414065501442,49.912227101823945,56.61727791096358,16.0,1.0,0.0,0.0,D05,0.413
58684.0,36,60.96738774357131,66.08509110829296,64.31538318533414,61.14354516588818,44.8844998466139,7.0,0.0,0.0,0.0,D05,0.593
23479.0,10,50.6863436012597,54.360776665088345,53.01666272434807,46.87587004954991,35.78374104477486,5.0,0.0,0.0,0.0,D05,0.648
32743.0,33,63.99469312300666,67.27020041774634,65.6839996780623,59.762080423255796,62.887350002270274,5.0,0.0,0.0,0.0,D05,0.616
37128.0,17,30.539461799721607,31.517024619439425,31.513673948285547,32.15591582960236,26.30934556868733,15.0,4.0,0.0,0.0,D05,0.451
66492.0,8,35.75957242448355,38.02526821426944,39.628664039103995,43.59729665870748,45.34985628713469,17.0,0.0,0.0,0.0,D05,0.27
96096.0,19,39.09515015653763,38.050419042361796,38.05799750069566,42.681654242223594,38.229815483640216,23.0,1.0,0.0,0.0,D05,0.149
46335.0,20,38.935854987705824,39.76164712397209,41.025814626439576,33.20865548812413,38.06289157666972,12.0,2.0,0.0,0.0,D05,0.842
42396.0,37,37.56373925375111,41.86257982673877,42.52691296966505,40.55861166977304,52.83474185449816,11.0,2.0,0.0,0.0,D05,0.592
79150.0,29,89.09363674746122,80.24420056025218,82.29750115074357,86.47547591048908,81.71027052984202,6.0,0.0,0.0,0.0,D05,0.437
74673.0,24,42.84389533814798,43.15578506095742,43.483873385102925,44.664605792339486,40.11371699410523,16.0,2.0,0.0,0.0,D05,0.435
44421.0,22,47.237342760284285,49.49002799052762,49.39186463169266,47.45457850205059,56.88229022354273,9.0,2.0,0.0,1.0,D05,0.564
37164.0,35,47.517971985889474,44.3845541711608,44.417824767548474,43.96385557503779,50.76778018586548,9.0,1.0,0.0,1.0,D05,0.53
42371.0,28,43.38295885433454,40.74748425764868,40.06120524163044,46.18596539703071,44.333756648220835,12.0,1.0,0.0,1.0,D05,0.207
43446.0,6,37.03883678761508,41.38438811598803,42.21710688899943,39.15496963704857,60.48643631793091,11.0,0.0,0.0,1.0,D05,0.64
70945.0,19,35.986915207333546,37.42356275556179,36.572540949951296,45.57813486098199,36.855701846724926,20.0,1.0,0.0,1.0,D05,0.033
41366.0,17,40.67830265854186,40.594618204089095,41.70906623911689,31.029108318997565,29.219790644992596,11.0,1.0,0.0,1.0,D05,0.906
36746.0,13,34.31500462626216,33.83430333059001,33.70322990211297,27.645370663590032,32.54929545609275,13.0,5.0,0.0,1.0,D05,0.861
33680.0,16,41.64731884224867,41.67772853224282,41.4254647383085,47.15844871496831,25.578164826537083,10.0,0.0,0.0,1.0,D05,0.272
15748.0,25,87.28547575650472,87.94125180794045,81.08798212753524,99.38558548074543,75.42363184118052,3.0,0.0,0.0,1.0,D05,0.3
56112.0,9,47.15557303255524,49.00531222024783,48.48892433109513,46.798589404797575,48.83466573030771,11.0,4.0,0.0,1.0,D05,0.579
78179.0,12,44.70844728085617,45.1549605266165,45.08671446917708,39.251675656085006,35.34297723410683,16.0,7.0,0.0,1.0,D05,0.787
52815.0,30,27.43036519754117,28.731160740435172,28.5135786392839,26.658272087811195,21.5019967174161,24.0,0.0,0.0,1.0,D05,0.689
25718.0,21,36.37785619992939,36.546539662368865,35.30188829876615,44.84876884351268,45.49745595254485,10.0,0.0,0.0,1.0,D05,0.1
33019.0,29,64.86532231218249,54.95459484529773,56.73961121359562,37.64249112362695,51.7332026586901,6.0,3.0,0.0,1.0,D05,0.899
39799.0,36,48.168290921472746,47.207471836176,46.4795522227793,41.5898522406657,48.062354741311474,9.0,2.0,0.0,1.0,D05,0.702
18301.0,24,34.40193918893921,33.92332114297977,33.7519970759327,33.61462741245158,43.995203389914316,9.0,3.0,0.0,1.0,D05,0.508
17553.0,27,81.64015480477732,82.17385420874395,83.43673282502111,74.51020908314895,57.08005018627796,3.0,1.0,0.0,1.0,D05,0.589
44988.0,32,40.43405968940216,39.94795121991415,40.6620401952795,42.649842368790296,50.612957473216255,12.0,2.0,0.0,1.0,D05,0.392
57083.0,33,35.93718288417146,40.30170179941827,39.26188159850755,44.878844824584576,44.488740595734576,15.0,0.0,0.0,1.0,D05,0.197
44668.0,8,52.60516681712878,49.1409687649857,49.05058765496544,52.38775395625414,52.7850377147621,9.0,1.0,0.0,1.0,D05,0.387
37188.0,14,34.36447733186467,33.18458499722474,34.38339570715548,35.86602981931425,24.964745412862932,13.0,3.0,0.0,1.0,D05,0.4
27748.0,26,36.85509314668563,34.91876578200026,36.32967889169659,32.750509487697634,31.67908000798285,10.0,1.0,0.0,1.0,D05,0.637
52100.0,17,67.39307540190349,70.88508119737904,70.384093177659,81.8069627612649,52.08425124095737,6.0,0.0,0.0,2.0,D05,0.263
32904.0,25,44.70078823334106,45.74822801353175,44.606926422842974,53.4286759207235,45.07703518875595,9.0,0.0,0.0,2.0,D05,0.197
52814.0,20,70.2495578545183,71.05701119642345,72.01071943880399,100.62969643429655,48.38222963740933,6.0,1.0,0.0,2.0,D05,0.062
55472.0,21,47.1379985682173,45.50362424023219,46.37958059734214,58.540263707605575,55.05107061595299,11.0,0.0,0.0,2.0,D05,0.085
31362.0,23,117.97763273595083,101.98914980039741,101.89297583225681,154.16909991580792,111.50339201089567,3.0,0.0,0.0,2.0,D05,0.113
40783.0,15,57.044903148418996,62.64163746754248,60.63702074465661,48.881605355655026,98.97848643258803,7.0,1.0,0.0,2.0,D05,0.743
63554.0,29,42.68991305686339,44.17988697531368,43.183426584513825,53.04262581202505,55.37294838982617,14.0,1.0,0.0,2.0,D05,0.084
47724.0,26,50.17966315176814,47.31301727567438,47.118785301286294,47.193321351550715,58.78124713166032,11.0,4.0,0.0,2.0,D05,0.487
25580.0,32,45.88612541584177,43.43796297257036,42.05131977753654,35.13071946157443,40.434953235173765,8.0,1.0,0.0,2.0,D05,0.771
41957.0,12,42.48056396429731,39.37454743035274,39.57213340786824,49.84517053881535,22.67485193411432,12.0,0.0,0.0,2.0,D05,0.084
71691.0,19,62.70028362282214,58.41529338004798,57.161004750624954,50.99482763346831,43.89317675381101,10.0,0.0,0.0,2.0,D05,0.702
44216.0,11,106.09087122391027,89.00145520128082,86.31199165433424,142.64516812520716,106.05367052569554,4.0,1.0,0.0,2.0,D05,0.033
69778.0,24,32.72429964216248,35.29845673467894,35.925469812057315,39.24298464286703,40.71989401148131,20.0,1.0,0.0,2.0,D05,0.258
40193.0,18,48.38977408855355,47.6504334127806,47.118349774547156,44.40239069389648,56.3760110050324,9.0,0.0,0.0,2.0,D05,0.604
