Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,Number_of_pbodies_in_Nucleus,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,36.02728490542366,36.253139002960786,35.47916353423487,38.27940044897796,31.389488619906768,17.0,0.0,0.0,0.0,E06,0.317
55056.0,28,41.85436694884436,42.70215457293325,43.925973757979854,47.99592134625364,59.34234031104526,13.0,1.0,0.0,0.0,E06,0.306
94739.0,14,38.80946842476423,40.33080452974113,39.98755085830313,41.03561349634507,30.270788722482628,21.0,1.0,0.0,0.0,E06,0.447
79842.0,35,58.68908057748405,59.43520974137011,60.23793870591818,64.99540676845314,75.37225425950109,10.0,0.0,0.0,0.0,E06,0.35
51296.0,9,46.26589452846989,47.13300591678719,46.05303011870589,33.166871435050105,49.790985746499175,11.0,0.0,0.0,0.0,E06,0.909
46761.0,12,44.19977857107263,45.91371815233359,45.288710974124974,47.8328880863807,40.79194540764998,10.0,1.0,0.0,0.0,E06,0.386
37212.0,31,46.65823048581413,50.21384802537731,49.90128580474581,60.38404397131118,50.58112546923091,8.0,1.0,0.0,0.0,E06,0.199
43310.0,32,62.17360641835167,67.5721162555495,71.44997313109691,66.11532351860733,58.105811467460704,5.0,0.0,0.0,0.0,E06,0.6
46165.0,15,69.04832648883821,77.89066113563739,77.73584381539307,86.09424279107647,55.487428425312224,5.0,3.0,0.0,0.0,E06,0.361
101933.0,13,46.85239297130027,48.856354934817716,48.52980324625886,49.912227101823945,63.41383035227055,16.0,1.0,0.0,0.0,E06,0.436
58684.0,36,63.46478037424729,65.76841333086111,64.16465484662677,61.14354516588818,41.37587266993974,7.0,0.0,0.0,0.0,E06,0.583
23479.0,10,59.61542681119452,55.38536659427576,54.097557002596226,46.87587004954991,24.987563950779524,5.0,0.0,0.0,0.0,E06,0.668
32743.0,33,62.319831744404226,65.29260534323826,65.33634131139736,59.762080423255796,72.05596090366821,5.0,0.0,0.0,0.0,E06,0.619
37128.0,17,30.524685793089212,31.399424027439707,31.520963907621137,32.15591582960236,30.580405283704252,15.0,4.0,0.0,0.0,E06,0.433
66492.0,8,41.94329345823454,39.613496244685386,39.43893058839003,43.59729665870748,46.11629153847164,17.0,0.0,0.0,0.0,E06,0.252
96096.0,19,39.33229871814315,38.33102566502122,37.729571880210436,42.681654242223594,26.469850001326744,23.0,1.0,0.0,0.0,E06,0.169
46335.0,20,37.39721636945139,40.33295226419468,41.233480497355835,33.20865548812413,45.55538484788025,12.0,2.0,0.0,0.0,E06,0.843
42396.0,37,41.01383099944651,41.652708666950055,42.01712509499668,40.55861166977304,35.002819055259664,11.0,2.0,0.0,0.0,E06,0.559
79150.0,29,95.70291902487978,80.60164366830836,82.68820096487089,86.47547591048908,79.8013534969878,6.0,0.0,0.0,0.0,E06,0.426
74673.0,24,41.212927528559966,42.74760167391315,43.27395566383631,44.664605792339486,39.23301756969822,16.0,2.0,0.0,0.0,E06,0.429
44421.0,22,53.49381585493611,49.79015045937911,50.34362005293444,47.45457850205059,42.75588393305917,9.0,2.0,0.0,1.0,E06,0.612
37164.0,35,51.89323447916489,44.01319765708068,44.16258051956976,43.96385557503779,36.94654480226498,9.0,1.0,0.0,1.0,E06,0.522
42371.0,28,40.41975330553354,41.12376626266633,40.19018546233396,46.18596539703071,42.826200477833424,12.0,1.0,0.0,1.0,E06,0.224
43446.0,6,38.58634647350132,43.02002862186629,41.9654745750689,39.15496963704857,47.19925387883057,11.0,0.0,0.0,1.0,E06,0.65
70945.0,19,35.04381581742176,35.36670477187937,36.79276797440898,45.57813486098199,28.2602554656827,20.0,1.0,0.0,1.0,E06,0.045
41366.0,17,38.585859863491464,41.65191012713532,41.70220701143202,31.029108318997565,37.5627578769861,11.0,1.0,0.0,1.0,E06,0.904
36746.0,13,34.78198740565905,34.26170347390068,33.89837939472248,27.645370663590032,22.786672599235807,13.0,5.0,0.0,1.0,E06,0.861
33680.0,16,39.24440793254431,41.85743411522913,41.55683606350544,47.15844871496831,36.55207127298942,10.0,0.0,0.0,1.0,E06,0.255
15748.0,25,87.1318043119471,85.77227069471985,83.90192524234159,99.38558548074543,84.45512779150329,3.0,0.0,0.0,1.0,E06,0.316
56112.0,9,46.494423685512444,47.26989294519635,48.53783153948722,46.798589404797575,45.70298309023227,11.0,4.0,0.0,1.0,E06,0.575
78179.0,12,45.774119936805945,43.780670558646214,45.14683744807821,39.251675656085006,46.06038174085313,16.0,7.0,0.0,1.0,E06,0.802
52815.0,30,29.9025999433341,29.038985943900006,28.547998514861064,26.658272087811195,33.24116335103646,24.0,0.0,0.0,1.0,E06,0.679
25718.0,21,38.20779695245813,35.14549427831003,35.1406568002604,44.84876884351268,28.588243594950107,10.0,0.0,0.0,1.0,E06,0.102
33019.0,29,53.406987347519966,58.90081223738281,55.64151597158715,37.64249112362695,71.03931885002352,6.0,3.0,0.0,1.0,E06,0.866
39799.0,36,49.08682562997677,45.6606906000245,46.00270855418311,41.5898522406657,45.61429439874742,9.0,2.0,0.0,1.0,E06,0.665
18301.0,24,35.63908661115197,33.96766408979616,33.534637481808154,33.61462741245158,46.530641797336614,9.0,3.0,0.0,1.0,E06,0.508
17553.0,27,86.04692298105631,81.58181610239913,84.6163273726101,74.51020908314895,77.05640760617787,3.0,1.0,0.0,1.0,E06,0.616
44988.0,32,42.08301041352916,41.00516584523988,40.527110276687125,42.649842368790296,47.76642139416873,12.0,2.0,0.0,1.0,E06,0.388
57083.0,33,43.15987232305984,38.80718138409234,39.25000483076634,44.878844824584576,42.46612753530784,15.0,0.0,0.0,1.0,E06,0.178
44668.0,8,47.933536831708736,48.73705050868973,49.32769510922246,52.38775395625414,36.76742919939757,9.0,1.0,0.0,1.0,E06,0.397
37188.0,14,35.25221641570106,34.033172657358044,34.61909795206194,35.86602981931425,37.04994616858965,13.0,3.0,0.0,1.0,E06,0.411
27748.0,26,38.075281120150976,36.46276540251549,36.22434756540264,32.750509487697634,41.51758109374366,10.0,1.0,0.0,1.0,E06,0.656
52100.0,17,76.51195870141518,69.83492473575836,68.65893428105225,81.8069627612649,72.14499635201882,6.0,0.0,0.0,2.0,E06,0.254
32904.0,25,42.65158057738767,46.67474317922385,44.81625330535363,53.4286759207235,41.24351199809408,9.0,0.0,0.0,2.0,E06,0.192
52814.0,20,69.9956588278859,69.06714062348863,70.84764415407003,100.62969643429655,99.41274075912274,6.0,1.0,0.0,2.0,E06,0.045
55472.0,21,46.91859291083814,47.20543629480212,46.24662683798339,58.540263707605575,50.05822168394311,11.0,0.0,0.0,2.0,E06,0.083
31362.0,23,88.77877277006125,99.2663223429556,100.53105004095315,154.16909991580792,38.11705177211303,3.0,0.0,0.0,2.0,E06,0.109
40783.0,15,62.74791783210501,63.58996494303957,61.84617388218483,48.881605355655026,58.61074197685308,7.0,1.0,0.0,2.0,E06,0.789
63554.0,29,45.82360694854106,44.050060053678735,43.06228550711491,53.04262581202505,44.98756429181242,14.0,1.0,0.0,2.0,E06,0.086
47724.0,26,48.88131326702838,45.98276750468245,47.663657383654,47.193321351550715,33.65869826038061,11.0,4.0,0.0,2.0,E06,0.536
25580.0,32,37.57907464548036,41.02817132786791,42.07487056381415,35.13071946157443,35.896555086097564,8.0,1.0,0.0,2.0,E06,0.753
41957.0,12,38.991914264820664,40.14691848871086,39.73548544451958,49.84517053881535,31.259338331342462,12.0,0.0,0.0,2.0,E06,0.088
71691.0,19,54.72969998045122,56.923785871258175,57.5403960337703,50.99482763346831,59.08501489048773,10.0,0.0,0.0,2.0,E06,0.712
44216.0,11,96.86172470766964,93.23612671454393,87.37680713491574,142.64516812520716,100.37272157447562,4.0,1.0,0.0,2.0,E06,0.046
69778.0,24,38.31774497794339,37.0714664543445,35.688070873806396,39.24298464286703,26.88541646596737,20.0,1.0,0.0,2.0,E06,0.257
40193.0,18,43.52525343753097,46.16746084705997,47.332617166837714,44.40239069389648,48.6398711021928,9.0,0.0,0.0,2.0,E06,0.604
28434.0,34,98.40400877782557,94.4092415596049,93.67240440525093,33.33541658529281,63.05091776423577,3.0,1.0,0.0,2.0,E06,0.972
58566.0,9,31.635008706839848,30.290111755635692,30.99416777955061,29.44628421742861,29.94828173679525,23.0,0.0,0.0,2.0,E06,0.643
69824.0,10,33.07702480140186,33.53238177580718,33.11758174853865,31.07883776796067,31.631829811107526,23.0,1.0,0.0,2.0,E06,0.682
