Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,Number_of_pbodies_in_Nucleus,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,33.87304168562058,36.12121364650815,35.577612836395666,38.27940044897796,35.01220045786559,17.0,0.0,0.0,0.0,F04,0.31
55056.0,28,43.54453446205768,44.20983520157936,44.387988561807674,47.99592134625364,46.000177173061616,13.0,1.0,0.0,0.0,F04,0.346
94739.0,14,38.82351125432673,39.88737896875707,40.20767998574838,41.03561349634507,32.89031946831566,21.0,1.0,0.0,0.0,F04,0.432
79842.0,35,64.7539659955576,60.67508539968884,60.016797655108974,64.99540676845314,67.23827493955726,10.0,0.0,0.0,0.0,F04,0.336
51296.0,9,50.79884226834499,47.32926865053305,46.107689820732254,33.166871435050105,56.1147855684782,11.0,0.0,0.0,0.0,F04,0.913
46761.0,12,46.460500493720666,46.1601931017736,45.29569242950833,47.8328880863807,36.65145863926466,10.0,1.0,0.0,0.0,F04,0.394
37212.0,31,51.03302179118437,49.08243078206124,49.70296063219812,60.38404397131118,56.91404112133657,8.0,1.0,0.0,0.0,F04,0.195
43310.0,32,81.66820688878246,73.73663335733114,72.97264581232004,66.11532351860733,118.87552187331335,5.0,0.0,0.0,0.0,F04,0.604
46165.0,15,81.18497854757672,77.36581930808853,77.41333971120643,86.09424279107647,108.17597375439111,5.0,3.0,0.0,0.0,F04,0.363
101933.0,13,49.378516214784156,48.702651203875085,48.733044320522154,49.912227101823945,39.49804205757904,16.0,1.0,0.0,0.0,F04,0.44
58684.0,36,54.08531484983839,64.66154965004425,64.87550782479208,61.14354516588818,40.52810600026677,7.0,0.0,0.0,0.0,F04,0.58
23479.0,10,51.61981033622148,52.15422398326492,53.346987947637665,46.87587004954991,57.279995856351505,5.0,0.0,0.0,0.0,F04,0.685
32743.0,33,67.20574759072579,67.08193151510051,65.34521508267348,59.762080423255796,73.92077856979657,5.0,0.0,0.0,0.0,F04,0.593
37128.0,17,31.880049782198274,31.776871974309692,31.49486041780441,32.15591582960236,26.711675866263146,15.0,4.0,0.0,0.0,F04,0.466
