Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,Number_of_pbodies_in_Nucleus,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,36.22481162122147,35.67203972190936,35.5518962008212,38.27940044897796,36.47551008970758,17.0,0.0,0.0,0.0,D03,0.307
55056.0,28,40.95839483571746,43.64801096976166,44.1935663153905,47.99592134625364,44.67723818218508,13.0,1.0,0.0,0.0,D03,0.317
94739.0,14,41.65179394918148,39.402227079227806,39.896360635696375,41.03561349634507,33.71562630025507,21.0,1.0,0.0,0.0,D03,0.42
79842.0,35,57.05701434665023,59.5555566903234,60.46695172429644,64.99540676845314,66.7174609146143,10.0,0.0,0.0,0.0,D03,0.359
51296.0,9,48.37055260498703,46.126377361303994,46.3112746773651,33.166871435050105,43.58364653800176,11.0,0.0,0.0,0.0,D03,0.919
46761.0,12,43.38911329422809,46.13732254165657,45.77302873982296,47.8328880863807,62.482867646322894,10.0,1.0,0.0,0.0,D03,0.4
37212.0,31,47.784193499182585,50.0531877507966,50.0080946934063,60.38404397131118,37.28119279016843,8.0,1.0,0.0,0.0,D03,0.196
43310.0,32,83.99717613192014,68.38226730741195,72.89195791953945,66.11532351860733,96.47019409627039,5.0,0.0,0.0,0.0,D03,0.618
46165.0,15,73.47574338814776,80.91898421517747,77.01231406525493,86.09424279107647,69.50964442207342,5.0,3.0,0.0,0.0,D03,0.357
101933.0,13,45.70422722152621,47.909907974933894,48.83710340170824,49.912227101823945,51.08658312573476,16.0,1.0,0.0,0.0,D03,0.45
58684.0,36,55.78005549030088,63.44000742829187,64.24094377651414,61.14354516588818,45.78997641801182,7.0,0.0,0.0,0.0,D03,0.591
23479.0,10,57.99413768699971,54.252957481094725,53.488809603834014,46.87587004954991,47.429376236322646,5.0,0.0,0.0,0.0,D03,0.674
32743.0,33,60.53377006818238,66.4053289662779,65.6799355672195,59.762080423255796,69.09066821120776,5.0,0.0,0.0,0.0,D03,0.632
37128.0,17,31.944273447724463,30.54770534057223,31.654622560289578,32.15591582960236,28.98599610782942,15.0,4.0,0.0,0.0,D03,0.473
66492.0,8,39.73318793520258,39.83919125114356,39.24246178658713,43.59729665870748,37.16352859606983,17.0,0.0,0.0,0.0,D03,0.26
96096.0,19,37.62769525206575,38.2155832570502,38.142668113503305,42.681654242223594,24.22431974436145,23.0,1.0,0.0,0.0,D03,0.178
46335.0,20,42.25937232043097,40.8877538436305,41.13917093105295,33.20865548812413,29.52158200171863,12.0,2.0,0.0,0.0,D03,0.83
42396.0,37,43.20772725760769,43.83832693973044,42.03680797735505,40.55861166977304,52.738270315639696,11.0,2.0,0.0,0.0,D03,0.581
79150.0,29,76.45510797348769,79.95312378152381,83.42935325965925,86.47547591048908,75.62241219202129,6.0,0.0,0.0,0.0,D03,0.461
74673.0,24,46.131272405172645,43.8436915456752,43.13549144965429,44.664605792339486,45.036034995938124,16.0,2.0,0.0,0.0,D03,0.417
44421.0,22,50.65911069180852,51.27542912787569,50.12755928522267,47.45457850205059,28.979442679324197,9.0,2.0,0.0,1.0,D03,0.595
37164.0,35,46.98057782309401,44.32951957195263,44.18873162291506,43.96385557503779,34.42517305766464,9.0,1.0,0.0,1.0,D03,0.491
42371.0,28,35.62412717707972,39.52270283623999,40.07577257455181,46.18596539703071,31.033478074536163,12.0,1.0,0.0,1.0,D03,0.225
43446.0,6,42.3814345901517,44.38263925218649,42.27484514798813,39.15496963704857,52.24895801017444,11.0,0.0,0.0,1.0,D03,0.638
70945.0,19,36.54651705998898,36.69223333901749,36.43108829235765,45.57813486098199,34.15977495947806,20.0,1.0,0.0,1.0,D03,0.04
41366.0,17,41.43358589150378,42.37260433653387,41.652697035074276,31.029108318997565,50.23754097793542,11.0,1.0,0.0,1.0,D03,0.91
36746.0,13,33.25587664580442,34.035873523623636,33.74962217078214,27.645370663590032,22.871650282954793,13.0,5.0,0.0,1.0,D03,0.841
33680.0,16,36.92695733086123,42.62502563936083,41.85688405501988,47.15844871496831,48.291221100361284,10.0,0.0,0.0,1.0,D03,0.27
15748.0,25,83.19902094388526,80.72665935863043,81.54679306144742,99.38558548074543,61.824948638998855,3.0,0.0,0.0,1.0,D03,0.28
56112.0,9,48.42063388353119,47.87383506359118,48.29739381303155,46.798589404797575,50.70212913369367,11.0,4.0,0.0,1.0,D03,0.579
78179.0,12,41.84593548951739,44.422193201511554,44.67984100183438,39.251675656085006,43.249439297163846,16.0,7.0,0.0,1.0,D03,0.766
52815.0,30,29.434396213666872,27.94368387747384,28.56280057765779,26.658272087811195,33.61231117202001,24.0,0.0,0.0,1.0,D03,0.694
25718.0,21,34.32862120359697,34.97211591129294,34.98148771179629,44.84876884351268,21.029203025682175,10.0,0.0,0.0,1.0,D03,0.095
33019.0,29,54.168635106548834,57.30311258477305,57.01921235808934,37.64249112362695,15.766373535629262,6.0,3.0,0.0,1.0,D03,0.894
39799.0,36,47.61215488351142,46.634993598784625,45.24761812020356,41.5898522406657,56.862386629140545,9.0,2.0,0.0,1.0,D03,0.642
