Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,Number_of_pbodies_in_Nucleus,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,35.02437730676115,35.92717850834934,35.71322204060486,38.27940044897796,27.151983518341638,17.0,0.0,0.0,0.0,E08,0.314
55056.0,28,47.30633651603468,44.14718993433371,44.357574759349085,47.99592134625364,49.42319103581113,13.0,1.0,0.0,0.0,E08,0.33
94739.0,14,38.081933910631186,39.78671229969725,39.66265705383821,41.03561349634507,37.1888071663623,21.0,1.0,0.0,0.0,E08,0.404
79842.0,35,56.959735078532375,59.76575541304292,60.22452762923543,64.99540676845314,64.93289404920819,10.0,0.0,0.0,0.0,E08,0.343
51296.0,9,49.299022179670466,45.7665998970719,46.36181789760322,33.166871435050105,53.63836185880755,11.0,0.0,0.0,0.0,E08,0.924
46761.0,12,47.01193749121145,45.23459777222264,44.99516802956113,47.8328880863807,38.74205748920684,10.0,1.0,0.0,0.0,E08,0.373
37212.0,31,50.223715669664514,50.30791876556648,49.54128123300203,60.38404397131118,62.94514372469413,8.0,1.0,0.0,0.0,E08,0.185
43310.0,32,70.20125576705058,74.40447677431766,72.36595429607638,66.11532351860733,66.70974017409631,5.0,0.0,0.0,0.0,E08,0.602
46165.0,15,76.24683865355199,76.53152725638236,78.28172390341429,86.09424279107647,67.2021048669005,5.0,3.0,0.0,0.0,E08,0.375
101933.0,13,49.37030563327051,49.378821923507815,48.760531313352715,49.912227101823945,42.416082279137306,16.0,1.0,0.0,0.0,E08,0.425
58684.0,36,71.12176165718407,63.411540523132295,64.07554230674056,61.14354516588818,50.840214470582005,7.0,0.0,0.0,0.0,E08,0.591
23479.0,10,52.0307921306009,52.35435221049916,53.679552165701296,46.87587004954991,49.56429418487967,5.0,0.0,0.0,0.0,E08,0.669
32743.0,33,79.98899178763477,62.06933670261876,66.56991030099863,59.762080423255796,36.39692938048434,5.0,0.0,0.0,0.0,E08,0.645
37128.0,17,32.71976742882587,31.358930264829077,31.606692730544548,32.15591582960236,33.56573723784018,15.0,4.0,0.0,0.0,E08,0.462
66492.0,8,42.761382664163804,39.098754072137304,39.38186632835983,43.59729665870748,48.19895354424055,17.0,0.0,0.0,0.0,E08,0.263
96096.0,19,37.872517288034786,38.08580624804941,37.775893292954336,42.681654242223594,31.967414824095258,23.0,1.0,0.0,0.0,E08,0.148
46335.0,20,41.54795347866525,40.821825928344374,41.086252076729586,33.20865548812413,28.93634290511936,12.0,2.0,0.0,0.0,E08,0.826
42396.0,37,41.87131044329958,43.19228508476291,42.607194691903715,40.55861166977304,42.31140037073879,11.0,2.0,0.0,0.0,E08,0.581
79150.0,29,89.98054173964513,85.40518620622066,81.72308662429083,86.47547591048908,50.224837772335604,6.0,0.0,0.0,0.0,E08,0.417
74673.0,24,48.58027308611493,44.13191735234666,43.137207440183985,44.664605792339486,42.93050831259817,16.0,2.0,0.0,0.0,E08,0.403
44421.0,22,45.47048602487236,48.88774773849005,50.12225783335493,47.45457850205059,61.807806629308935,9.0,2.0,0.0,1.0,E08,0.59
37164.0,35,44.22728315332817,43.94987941192674,43.81702770565357,43.96385557503779,33.835868865180004,9.0,1.0,0.0,1.0,E08,0.486
42371.0,28,38.467883589514614,40.32118979680595,40.75040501401427,46.18596539703071,40.69368805538147,12.0,1.0,0.0,1.0,E08,0.246
43446.0,6,40.66787013194795,42.12745504189159,42.00616777343362,39.15496963704857,50.34550561763083,11.0,0.0,0.0,1.0,E08,0.63
70945.0,19,35.32918751818577,36.893631437745825,36.182307925472166,45.57813486098199,26.859599355648207,20.0,1.0,0.0,1.0,E08,0.03
41366.0,17,38.348936083178515,41.96759108622908,41.86172858202178,31.029108318997565,52.051437194770685,11.0,1.0,0.0,1.0,E08,0.883
36746.0,13,35.421609869324506,34.13987110300009,33.72785222427839,27.645370663590032,26.954361288463296,13.0,5.0,0.0,1.0,E08,0.859
33680.0,16,41.906215835209395,41.37915996055005,42.0540820654605,47.15844871496831,49.942758691613996,10.0,0.0,0.0,1.0,E08,0.29
15748.0,25,90.85143538655646,83.70426526618107,83.25826460000992,99.38558548074543,83.74918168519675,3.0,0.0,0.0,1.0,E08,0.308
56112.0,9,53.75515459521419,48.81823663081712,48.32344203101093,46.798589404797575,41.39643113032076,11.0,4.0,0.0,1.0,E08,0.559
78179.0,12,44.34648032803399,43.76189181195975,44.74762575773028,39.251675656085006,42.85225251611256,16.0,7.0,0.0,1.0,E08,0.788
52815.0,30,28.573395991133708,28.595297899177773,28.6809381360083,26.658272087811195,27.8688772964685,24.0,0.0,0.0,1.0,E08,0.703
25718.0,21,34.439626097988466,35.38504677873388,34.85571497317368,44.84876884351268,40.76798437370284,10.0,0.0,0.0,1.0,E08,0.088
33019.0,29,59.91370827248163,55.70005388372636,56.90272895789532,37.64249112362695,55.493282531130916,6.0,3.0,0.0,1.0,E08,0.899
39799.0,36,47.33219231472246,45.663963991923744,46.107261241001964,41.5898522406657,43.70734613970324,9.0,2.0,0.0,1.0,E08,0.674
18301.0,24,31.80352865680438,33.38803199386141,33.20659605915253,33.61462741245158,33.17684563605025,9.0,3.0,0.0,1.0,E08,0.471
17553.0,27,73.10359764837544,87.24996567077007,82.02810041515774,74.51020908314895,89.88659261298568,3.0,1.0,0.0,1.0,E08,0.583
