Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,Number_of_pbodies_in_Nucleus,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,37.482416212000686,35.88491773858404,35.59472994517945,38.27940044897796,30.779778979957914,17.0,0.0,0.0,0.0,D12,0.319
55056.0,28,48.853490713904826,44.78921867402834,44.12732825042176,47.99592134625364,42.40130701148845,13.0,1.0,0.0,0.0,D12,0.33
94739.0,14,38.853041348082584,39.24996408555486,39.9042832950655,41.03561349634507,42.028763330884054,21.0,1.0,0.0,0.0,D12,0.407
79842.0,35,63.893013879417914,60.40574847136828,60.73473851119508,64.99540676845314,67.3729869744756,10.0,0.0,0.0,0.0,D12,0.37
51296.0,9,46.83050401536357,45.86207359636162,46.43236858200857,33.166871435050105,38.51248326159461,11.0,0.0,0.0,0.0,D12,0.939
46761.0,12,42.95923489193409,45.81383711061995,45.70501329924441,47.8328880863807,56.20764949368165,10.0,1.0,0.0,0.0,D12,0.39
37212.0,31,52.228807850159626,49.06025445835594,49.94325246539998,60.38404397131118,51.04998796761143,8.0,1.0,0.0,0.0,D12,0.185
43310.0,32,85.7972400997892,71.31153882414418,73.43752095793182,66.11532351860733,39.43749210858408,5.0,0.0,0.0,0.0,D12,0.619
46165.0,15,78.37656434311478,75.05794910598178,77.24104337480553,86.09424279107647,113.08854115907829,5.0,3.0,0.0,0.0,D12,0.366
101933.0,13,44.98690740528751,47.973147330394376,48.99522613296155,49.912227101823945,38.67603093817472,16.0,1.0,0.0,0.0,D12,0.453
58684.0,36,55.32011256161884,64.17619861495123,64.70004302015562,61.14354516588818,57.01944086310023,7.0,0.0,0.0,0.0,D12,0.586
23479.0,10,49.59350780824813,51.91915096268005,52.275954582953936,46.87587004954991,62.08573861886557,5.0,0.0,0.0,0.0,D12,0.604
32743.0,33,65.31654569283714,61.68002893036311,65.34122058810645,59.762080423255796,68.62310356992218,5.0,0.0,0.0,0.0,D12,0.606
37128.0,17,32.57412768871114,31.32226821024799,31.787836633379875,32.15591582960236,28.746804798801563,15.0,4.0,0.0,0.0,D12,0.476
