Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,Number_of_pbodies_in_Nucleus,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,34.59115869647545,35.98679590128281,35.528507792957605,38.27940044897796,47.473228171574114,17.0,0.0,0.0,0.0,D06,0.304
55056.0,28,43.89399942638927,44.29124253786304,44.01172704330158,47.99592134625364,47.54858925530693,13.0,1.0,0.0,0.0,D06,0.314
94739.0,14,37.011345443301956,40.188039245685765,39.57419095941956,41.03561349634507,31.355001793017127,21.0,1.0,0.0,0.0,D06,0.397
79842.0,35,64.37414153895352,59.82475710979494,60.15768954166407,64.99540676845314,57.07720684754683,10.0,0.0,0.0,0.0,D06,0.35
51296.0,9,44.44449298893548,44.76599316238071,45.614814230566765,33.166871435050105,34.5292369103117,11.0,0.0,0.0,0.0,D06,0.918
46761.0,12,43.75227530489699,44.24231918455945,45.563099860495115,47.8328880863807,49.91924630740017,10.0,1.0,0.0,0.0,D06,0.403
37212.0,31,47.74973473183748,51.68024037648489,50.34064232271351,60.38404397131118,44.30657989813065,8.0,1.0,0.0,0.0,D06,0.216
43310.0,32,63.90253177135431,74.1514135847485,73.63029010625867,66.11532351860733,80.47615828573164,5.0,0.0,0.0,0.0,D06,0.628
46165.0,15,81.32461729586072,75.28166420320636,77.47889267203104,86.09424279107647,64.62265824464168,5.0,3.0,0.0,0.0,D06,0.353
101933.0,13,53.28753972354677,47.231710201902516,48.511848598324725,49.912227101823945,46.01712855598684,16.0,1.0,0.0,0.0,D06,0.424
58684.0,36,72.54352496625978,64.44788408511702,64.58503214509092,61.14354516588818,64.9786369458329,7.0,0.0,0.0,0.0,D06,0.583
23479.0,10,50.12694220930229,53.286917125324834,53.088871789753185,46.87587004954991,43.55653100794835,5.0,0.0,0.0,0.0,D06,0.643
32743.0,33,61.250839591066736,64.45067374560469,65.52286902985155,59.762080423255796,74.72652791083279,5.0,0.0,0.0,0.0,D06,0.595
37128.0,17,32.70654476489493,31.517599881364234,31.822607880059273,32.15591582960236,31.876653054127136,15.0,4.0,0.0,0.0,D06,0.492
66492.0,8,38.824744921086825,39.85174055260617,39.45229511978597,43.59729665870748,51.381598000798405,17.0,0.0,0.0,0.0,D06,0.263
96096.0,19,39.27794064628581,39.11957860760493,37.95531461319493,42.681654242223594,34.637854257691004,23.0,1.0,0.0,0.0,D06,0.178
46335.0,20,38.56007469257861,40.74737257376473,41.09356268446944,33.20865548812413,23.407357023869427,12.0,2.0,0.0,0.0,D06,0.829
42396.0,37,39.921607735148754,42.14744345757767,42.79350103799598,40.55861166977304,27.139080042368118,11.0,2.0,0.0,0.0,D06,0.598
79150.0,29,75.7578013092021,81.17296883269319,83.64218930378546,86.47547591048908,94.36456996542806,6.0,0.0,0.0,0.0,D06,0.455
74673.0,24,43.26910839986956,44.093694786025345,43.13203260222772,44.664605792339486,53.80750607638461,16.0,2.0,0.0,0.0,D06,0.41
